celebrity_name,season,week,weekly_avg_score,weekly_total_score,num_judges,was_eliminated,weekly_rank_by_avg,weekly_rank_by_total,weekly_score_percentage,results,placement
Antonio Brown,22,6.0,9.0,27.0,3,False,3.0,3.0,11.894273127753303,Eliminated Week 9,5
Antonio Brown,22,7.0,8.666666666666666,26.0,3,False,5.0,5.0,12.149532710280374,Eliminated Week 9,5
Antonio Brown,22,8.0,9.0,27.0,3,False,5.0,5.0,15.976331360946746,Eliminated Week 9,5
Antonio Brown,22,9.0,9.166666666666666,27.5,3,False,5.0,5.0,19.16376306620209,Eliminated Week 9,5
Antonio Brown,22,10.0,0.0,0.0,3,True,4.0,4.0,0.0,Eliminated Week 9,5
Antonio Brown,22,11.0,,0.0,0,True,,1.0,,Eliminated Week 9,5
Antonio Sabato Jr.,19,1.0,6.25,25.0,4,False,10.0,10.0,6.720430107526881,Eliminated Week 7,8
Antonio Sabato Jr.,19,2.0,7.75,31.0,4,False,5.0,5.0,8.56353591160221,Eliminated Week 7,8
Antonio Sabato Jr.,19,3.0,7.25,29.0,4,False,8.0,8.0,8.21529745042493,Eliminated Week 7,8
Antonio Sabato Jr.,19,4.0,7.25,29.0,4,False,6.0,6.0,9.0625,Eliminated Week 7,8
Antonio Sabato Jr.,19,5.0,7.0,28.0,4,False,6.0,6.0,10.606060606060606,Eliminated Week 7,8
Antonio Sabato Jr.,19,6.0,7.0,28.0,4,False,8.0,8.0,9.556313993174061,Eliminated Week 7,8
Antonio Sabato Jr.,19,7.0,7.375,29.5,4,False,7.0,7.0,11.411992263056092,Eliminated Week 7,8
Antonio Sabato Jr.,19,8.0,0.0,0.0,4,True,8.0,8.0,0.0,Eliminated Week 7,8
Antonio Sabato Jr.,19,9.0,0.0,0.0,4,True,7.0,7.0,0.0,Eliminated Week 7,8
Antonio Sabato Jr.,19,10.0,0.0,0.0,4,True,6.0,6.0,0.0,Eliminated Week 7,8
Antonio Sabato Jr.,19,11.0,0.0,0.0,4,True,5.0,5.0,0.0,Eliminated Week 7,8
Apolo Anton Ohno,4,1.0,7.0,21.0,3,False,3.0,3.0,10.194174757281553,1st Place,1
Apolo Anton Ohno,4,2.0,8.666666666666666,26.0,3,False,2.0,2.0,10.612244897959183,1st Place,1
Apolo Anton Ohno,4,3.0,7.666666666666667,23.0,3,False,5.0,5.0,10.550458715596331,1st Place,1
Apolo Anton Ohno,4,4.0,8.666666666666666,26.0,3,False,2.0,2.0,13.684210526315791,1st Place,1
Apolo Anton Ohno,4,5.0,10.0,30.0,3,False,1.0,1.0,17.045454545454543,1st Place,1
Apolo Anton Ohno,4,6.0,9.333333333333334,28.0,3,False,1.0,1.0,16.470588235294116,1st Place,1
Apolo Anton Ohno,4,7.0,9.0,27.0,3,False,3.0,3.0,17.475728155339805,1st Place,1
Apolo Anton Ohno,4,8.0,9.666666666666666,29.0,3,False,1.0,1.0,23.107569721115535,1st Place,1
Apolo Anton Ohno,4,9.0,9.833333333333334,29.5,3,False,3.0,3.0,24.894514767932492,1st Place,1
Apolo Anton Ohno,4,10.0,9.777733333333334,29.3332,3,False,1.0,1.0,33.97685007685367,1st Place,1
Apolo Anton Ohno,4,11.0,,0.0,0,True,,1.0,,1st Place,1
Apolo Anton Ohno,15,1.0,7.333333333333333,22.0,3,False,4.0,4.0,7.956600361663653,Eliminated Week 9,5
Apolo Anton Ohno,15,2.0,8.166666666666666,24.5,3,False,4.0,4.0,8.876811594202898,Eliminated Week 9,5
Apolo Anton Ohno,15,3.0,8.5,25.5,3,False,4.0,4.0,9.172661870503598,Eliminated Week 9,5
Apolo Anton Ohno,15,4.0,8.625,34.5,4,False,7.0,7.0,10.730948678071538,Eliminated Week 9,5
Apolo Anton Ohno,15,5.0,9.416666666666666,28.25,3,False,2.0,2.0,12.710911136107987,Eliminated Week 9,5
Apolo Anton Ohno,15,6.0,10.0,30.0,3,False,1.0,1.0,13.274336283185843,Eliminated Week 9,5
Apolo Anton Ohno,15,7.0,11.0,33.0,3,False,6.0,6.0,13.636403080504778,Eliminated Week 9,5
Apolo Anton Ohno,15,8.0,9.759233333333333,29.2777,3,False,2.0,2.0,14.691931950135839,Eliminated Week 9,5
Apolo Anton Ohno,15,9.0,9.536999999999999,28.610999999999997,3,False,3.0,3.0,20.291532535175605,Eliminated Week 9,5
Apolo Anton Ohno,15,10.0,0.0,0.0,3,True,4.0,4.0,0.0,Eliminated Week 9,5
Apolo Anton Ohno,15,11.0,,0.0,0,True,,1.0,,Eliminated Week 9,5
Ariana Madix,32,1.0,7.0,21.0,3,False,2.0,2.0,9.090909090909092,3rd Place,3
Ariana Madix,32,2.0,6.666666666666667,20.0,3,False,5.0,5.0,8.403361344537815,3rd Place,3
Ariana Madix,32,3.0,8.5,34.0,4,False,1.0,1.0,10.526315789473683,3rd Place,3
Ariana Madix,32,4.0,8.333333333333334,25.0,3,False,2.0,2.0,10.416666666666668,3rd Place,3
Ariana Madix,32,5.0,8.0,24.0,3,False,4.0,4.0,10.0,3rd Place,3
Ariana Madix,32,6.0,10.25,41.0,4,False,2.0,2.0,12.732919254658384,3rd Place,3
Ariana Madix,32,7.0,9.25,37.0,4,False,1.0,1.0,13.120567375886525,3rd Place,3
Ariana Madix,32,8.0,10.5,42.0,4,False,1.0,1.0,16.600790513833992,3rd Place,3
Ariana Madix,32,9.0,9.25,37.0,4,False,4.0,4.0,16.7420814479638,3rd Place,3
Ariana Madix,32,10.0,9.666666666666666,29.0,3,False,3.0,3.0,20.350877192982455,3rd Place,3
Ariana Madix,32,11.0,9.833333333333334,29.5,3,False,3.0,3.0,20.274914089347078,3rd Place,3
Arike Ogunbowale,26,1.0,6.666666666666667,20.0,3,False,7.0,7.0,9.523809523809524,Eliminated Week 2,7
Arike Ogunbowale,26,2.0,8.75,35.0,4,False,3.0,3.0,13.084112149532709,Eliminated Week 2,7
Arike Ogunbowale,26,3.0,0.0,0.0,4,True,7.0,7.0,0.0,Eliminated Week 2,7
Arike Ogunbowale,26,4.0,0.0,0.0,3,True,4.0,4.0,0.0,Eliminated Week 2,7
Arike Ogunbowale,26,5.0,,0.0,0,True,,1.0,,Eliminated Week 2,7
Arike Ogunbowale,26,6.0,,0.0,0,True,,1.0,,Eliminated Week 2,7
Arike Ogunbowale,26,7.0,,0.0,0,True,,1.0,,Eliminated Week 2,7
Arike Ogunbowale,26,8.0,,0.0,0,True,,1.0,,Eliminated Week 2,7
Arike Ogunbowale,26,9.0,,0.0,0,True,,1.0,,Eliminated Week 2,7
Arike Ogunbowale,26,10.0,,0.0,0,True,,1.0,,Eliminated Week 2,7
Arike Ogunbowale,26,11.0,,0.0,0,True,,1.0,,Eliminated Week 2,7
Ashley Hamiliton,9,1.0,6.3333,18.9999,3,False,15.0,15.0,4.6797967676719905,Eliminated Week 1,16
Ashley Hamiliton,9,2.0,0.0,0.0,3,True,15.0,15.0,0.0,Eliminated Week 1,16
Ashley Hamiliton,9,3.0,0.0,0.0,3,True,14.0,14.0,0.0,Eliminated Week 1,16
Ashley Hamiliton,9,4.0,0.0,0.0,3,True,12.0,12.0,0.0,Eliminated Week 1,16
Ashley Hamiliton,9,5.0,0.0,0.0,3,True,11.0,11.0,0.0,Eliminated Week 1,16
Ashley Hamiliton,9,6.0,0.0,0.0,3,True,10.0,10.0,0.0,Eliminated Week 1,16
Ashley Hamiliton,9,7.0,0.0,0.0,3,True,8.0,8.0,0.0,Eliminated Week 1,16
Ashley Hamiliton,9,8.0,0.0,0.0,3,True,6.0,6.0,0.0,Eliminated Week 1,16
Ashley Hamiliton,9,9.0,0.0,0.0,3,True,5.0,5.0,0.0,Eliminated Week 1,16
Ashley Hamiliton,9,10.0,0.0,0.0,3,True,4.0,4.0,0.0,Eliminated Week 1,16
Ashley Hamiliton,9,11.0,,0.0,0,True,,1.0,,Eliminated Week 1,16
Audrina Patridge,11,1.0,6.333333333333333,19.0,3,False,5.0,5.0,8.370044052863436,Eliminated Week 6,7
Audrina Patridge,11,2.0,7.666666666666667,23.0,3,False,2.0,2.0,10.407239819004525,Eliminated Week 6,7
Audrina Patridge,11,3.0,8.666666666666666,26.0,3,False,1.0,1.0,11.76470588235294,Eliminated Week 6,7
Audrina Patridge,11,4.0,7.666666666666667,23.0,3,False,3.0,3.0,12.849162011173185,Eliminated Week 6,7
Audrina Patridge,11,5.0,7.666666666666667,23.0,3,False,5.0,5.0,12.637362637362637,Eliminated Week 6,7
Audrina Patridge,11,6.0,10.6666,31.9998,3,False,2.0,2.0,15.458892856159418,Eliminated Week 6,7
Audrina Patridge,11,7.0,0.0,0.0,4,True,7.0,7.0,0.0,Eliminated Week 6,7
Audrina Patridge,11,8.0,0.0,0.0,3,True,6.0,6.0,0.0,Eliminated Week 6,7
Audrina Patridge,11,9.0,0.0,0.0,3,True,5.0,5.0,0.0,Eliminated Week 6,7
Audrina Patridge,11,10.0,0.0,0.0,3,True,4.0,4.0,0.0,Eliminated Week 6,7
Audrina Patridge,11,11.0,,0.0,0,True,,1.0,,Eliminated Week 6,7
Babyface,23,1.0,6.5,26.0,4,False,5.0,5.0,7.878787878787878,Eliminated Week 4,11
Babyface,23,2.0,7.5,30.0,4,False,3.0,3.0,8.522727272727272,Eliminated Week 4,11
Babyface,23,3.0,6.25,25.0,4,False,8.0,8.0,7.6923076923076925,Eliminated Week 4,11
Babyface,23,4.0,6.0,18.0,3,False,11.0,11.0,6.896551724137931,Eliminated Week 4,11
Babyface,23,5.0,0.0,0.0,3,True,10.0,10.0,0.0,Eliminated Week 4,11
Babyface,23,6.0,0.0,0.0,4,True,10.0,10.0,0.0,Eliminated Week 4,11
Babyface,23,7.0,0.0,0.0,4,True,9.0,9.0,0.0,Eliminated Week 4,11
Babyface,23,8.0,0.0,0.0,3,True,8.0,8.0,0.0,Eliminated Week 4,11
Babyface,23,9.0,0.0,0.0,4,True,7.0,7.0,0.0,Eliminated Week 4,11
Babyface,23,10.0,0.0,0.0,3,True,6.0,6.0,0.0,Eliminated Week 4,11
Babyface,23,11.0,0.0,0.0,4,True,5.0,5.0,0.0,Eliminated Week 4,11
Barbara Corcoran,25,1.0,4.666666666666667,14.0,3,False,13.0,13.0,5.857740585774058,Eliminated Week 2,13
Barbara Corcoran,25,2.0,5.666666666666667,17.0,3,False,13.0,13.0,6.2157221206581355,Eliminated Week 2,13
Barbara Corcoran,25,3.0,0.0,0.0,3,True,12.0,12.0,0.0,Eliminated Week 2,13
Barbara Corcoran,25,4.0,0.0,0.0,3,True,12.0,12.0,0.0,Eliminated Week 2,13
Barbara Corcoran,25,5.0,0.0,0.0,3,True,11.0,11.0,0.0,Eliminated Week 2,13
Barbara Corcoran,25,6.0,0.0,0.0,4,True,10.0,10.0,0.0,Eliminated Week 2,13
Barbara Corcoran,25,7.0,0.0,0.0,3,True,9.0,9.0,0.0,Eliminated Week 2,13
Barbara Corcoran,25,8.0,0.0,0.0,3,True,7.0,7.0,0.0,Eliminated Week 2,13
Barbara Corcoran,25,9.0,0.0,0.0,3,True,6.0,6.0,0.0,Eliminated Week 2,13
Barbara Corcoran,25,10.0,0.0,0.0,4,True,5.0,5.0,0.0,Eliminated Week 2,13
Barbara Corcoran,25,11.0,,0.0,0,True,,1.0,,Eliminated Week 2,13
Baron Davis,34,1.0,5.0,10.0,2,False,9.0,9.0,6.097560975609756,Eliminated Week 2,13
Baron Davis,34,2.0,6.0,18.0,3,False,11.0,11.0,6.474820143884892,Eliminated Week 2,13
Baron Davis,34,3.0,0.0,0.0,3,True,13.0,13.0,0.0,Eliminated Week 2,13
Baron Davis,34,4.0,0.0,0.0,3,True,12.0,12.0,0.0,Eliminated Week 2,13
Baron Davis,34,5.0,0.0,0.0,4,True,11.0,11.0,0.0,Eliminated Week 2,13
Baron Davis,34,6.0,0.0,0.0,4,True,11.0,11.0,0.0,Eliminated Week 2,13
Baron Davis,34,7.0,0.0,0.0,4,True,10.0,10.0,0.0,Eliminated Week 2,13
Baron Davis,34,8.0,0.0,0.0,4,True,9.0,9.0,0.0,Eliminated Week 2,13
Baron Davis,34,9.0,0.0,0.0,4,True,8.0,8.0,0.0,Eliminated Week 2,13
Baron Davis,34,10.0,0.0,0.0,3,True,7.0,7.0,0.0,Eliminated Week 2,13
Baron Davis,34,11.0,0.0,0.0,3,True,6.0,6.0,0.0,Eliminated Week 2,13
Barry Williams,32,1.0,5.333333333333333,16.0,3,False,8.0,8.0,6.926406926406926,Eliminated Week 8,7
Barry Williams,32,2.0,5.0,15.0,3,False,10.0,10.0,6.302521008403361,Eliminated Week 8,7
Barry Williams,32,3.0,6.25,25.0,4,False,7.0,7.0,7.739938080495357,Eliminated Week 8,7
Barry Williams,32,4.0,6.0,18.0,3,False,10.0,10.0,7.5,Eliminated Week 8,7
Barry Williams,32,5.0,8.0,24.0,3,False,4.0,4.0,10.0,Eliminated Week 8,7
Barry Williams,32,6.0,8.0,32.0,4,False,7.0,7.0,9.937888198757763,Eliminated Week 8,7
Barry Williams,32,7.0,8.125,32.5,4,False,7.0,7.0,11.52482269503546,Eliminated Week 8,7
Barry Williams,32,8.0,8.75,35.0,4,False,5.0,5.0,13.83399209486166,Eliminated Week 8,7
Barry Williams,32,9.0,0.0,0.0,4,True,7.0,7.0,0.0,Eliminated Week 8,7
Barry Williams,32,10.0,0.0,0.0,3,True,6.0,6.0,0.0,Eliminated Week 8,7
Barry Williams,32,11.0,0.0,0.0,3,True,6.0,6.0,0.0,Eliminated Week 8,7
Belinda Carlisle,8,1.0,5.666666666666667,17.0,3,False,9.0,9.0,6.995884773662551,Eliminated Week 2,13
Belinda Carlisle,8,2.0,6.0,18.0,3,False,9.0,9.0,6.7924528301886795,Eliminated Week 2,13
Belinda Carlisle,8,3.0,0.0,0.0,3,True,13.0,13.0,0.0,Eliminated Week 2,13
Belinda Carlisle,8,4.0,0.0,0.0,3,True,12.0,12.0,0.0,Eliminated Week 2,13
Belinda Carlisle,8,5.0,0.0,0.0,3,True,10.0,10.0,0.0,Eliminated Week 2,13
Belinda Carlisle,8,6.0,0.0,0.0,3,True,9.0,9.0,0.0,Eliminated Week 2,13
Belinda Carlisle,8,7.0,0.0,0.0,3,True,8.0,8.0,0.0,Eliminated Week 2,13
Belinda Carlisle,8,8.0,0.0,0.0,3,True,7.0,7.0,0.0,Eliminated Week 2,13
Belinda Carlisle,8,9.0,0.0,0.0,3,True,6.0,6.0,0.0,Eliminated Week 2,13
Belinda Carlisle,8,10.0,0.0,0.0,3,True,5.0,5.0,0.0,Eliminated Week 2,13
Belinda Carlisle,8,11.0,0.0,0.0,3,True,4.0,4.0,0.0,Eliminated Week 2,13
Bethany Mota,19,1.0,8.0,32.0,4,False,3.0,3.0,8.60215053763441,Eliminated Week 11,4
Bethany Mota,19,2.0,8.25,33.0,4,False,3.0,3.0,9.116022099447514,Eliminated Week 11,4
Bethany Mota,19,3.0,10.0,40.0,4,False,1.0,1.0,11.3314447592068,Eliminated Week 11,4
Bethany Mota,19,4.0,8.25,33.0,4,False,5.0,5.0,10.3125,Eliminated Week 11,4
Bethany Mota,19,5.0,8.0,32.0,4,False,5.0,5.0,12.121212121212121,Eliminated Week 11,4
Bethany Mota,19,6.0,9.0,36.0,4,False,2.0,2.0,12.286689419795222,Eliminated Week 11,4
Bethany Mota,19,7.0,9.375,37.5,4,False,1.0,1.0,14.506769825918761,Eliminated Week 11,4
Bethany Mota,19,8.0,10.0,40.0,4,False,3.0,3.0,16.129032258064516,Eliminated Week 11,4
Bethany Mota,19,9.0,9.25,37.0,4,False,3.0,3.0,17.289719626168225,Eliminated Week 11,4
Bethany Mota,19,10.0,9.5,38.0,4,False,2.0,2.0,20.82191780821918,Eliminated Week 11,4
Bethany Mota,19,11.0,9.5,38.0,4,False,4.0,4.0,24.307088074814658,Eliminated Week 11,4
Betsey Johnson,19,1.0,5.0,20.0,4,False,13.0,13.0,5.376344086021505,Eliminated Week 4,10
Betsey Johnson,19,2.0,7.0,28.0,4,False,8.0,8.0,7.734806629834254,Eliminated Week 4,10
Betsey Johnson,19,3.0,7.25,29.0,4,False,8.0,8.0,8.21529745042493,Eliminated Week 4,10
Betsey Johnson,19,4.0,7.25,29.0,4,False,6.0,6.0,9.0625,Eliminated Week 4,10
Betsey Johnson,19,5.0,0.0,0.0,4,True,10.0,10.0,0.0,Eliminated Week 4,10
Betsey Johnson,19,6.0,0.0,0.0,4,True,10.0,10.0,0.0,Eliminated Week 4,10
Betsey Johnson,19,7.0,0.0,0.0,4,True,9.0,9.0,0.0,Eliminated Week 4,10
Betsey Johnson,19,8.0,0.0,0.0,4,True,8.0,8.0,0.0,Eliminated Week 4,10
Betsey Johnson,19,9.0,0.0,0.0,4,True,7.0,7.0,0.0,Eliminated Week 4,10
Betsey Johnson,19,10.0,0.0,0.0,4,True,6.0,6.0,0.0,Eliminated Week 4,10
Betsey Johnson,19,11.0,0.0,0.0,4,True,5.0,5.0,0.0,Eliminated Week 4,10
Bill Engvall,17,1.0,6.0,18.0,3,False,10.0,10.0,7.03125,Eliminated Week 11,4
Bill Engvall,17,2.0,7.0,21.0,3,False,8.0,8.0,7.894736842105263,Eliminated Week 11,4
Bill Engvall,17,3.0,8.0,24.0,3,False,6.0,6.0,9.411764705882353,Eliminated Week 11,4
Bill Engvall,17,4.0,7.0,21.0,3,False,8.0,8.0,8.860759493670885,Eliminated Week 11,4
Bill Engvall,17,5.0,8.0,24.0,3,False,8.0,8.0,10.212765957446807,Eliminated Week 11,4
Bill Engvall,17,6.0,7.9999666666666664,23.9999,3,False,8.0,8.0,10.389603080876471,Eliminated Week 11,4
Bill Engvall,17,7.0,8.333333333333334,25.0,3,False,8.0,8.0,11.286681715575622,Eliminated Week 11,4
Bill Engvall,17,8.0,8.0,24.0,3,False,7.0,7.0,12.5,Eliminated Week 11,4
Bill Engvall,17,9.0,7.0,21.0,3,False,6.0,6.0,13.333333333333334,Eliminated Week 11,4
Bill Engvall,17,10.0,7.5,30.0,4,False,5.0,5.0,17.142857142857142,Eliminated Week 11,4
Bill Engvall,17,11.0,8.499966666666666,25.499899999999997,3,False,4.0,4.0,22.270771724567986,Eliminated Week 11,4
Bill Nye,17,1.0,4.666666666666667,14.0,3,False,12.0,12.0,5.46875,Eliminated Week 3,11
Bill Nye,17,2.0,5.666666666666667,17.0,3,False,12.0,12.0,6.390977443609022,Eliminated Week 3,11
Bill Nye,17,3.0,5.333333333333333,16.0,3,False,10.0,10.0,6.2745098039215685,Eliminated Week 3,11
Bill Nye,17,4.0,0.0,0.0,3,True,11.0,11.0,0.0,Eliminated Week 3,11
Bill Nye,17,5.0,0.0,0.0,3,True,10.0,10.0,0.0,Eliminated Week 3,11
Bill Nye,17,6.0,0.0,0.0,3,True,9.0,9.0,0.0,Eliminated Week 3,11
Bill Nye,17,7.0,0.0,0.0,3,True,9.0,9.0,0.0,Eliminated Week 3,11
Bill Nye,17,8.0,0.0,0.0,3,True,8.0,8.0,0.0,Eliminated Week 3,11
Bill Nye,17,9.0,0.0,0.0,3,True,7.0,7.0,0.0,Eliminated Week 3,11
Bill Nye,17,10.0,0.0,0.0,4,True,6.0,6.0,0.0,Eliminated Week 3,11
Bill Nye,17,11.0,0.0,0.0,3,True,5.0,5.0,0.0,Eliminated Week 3,11
Billy Dee Williams,18,1.0,5.0,15.0,3,False,12.0,12.0,5.7251908396946565,Withdrew,10
Billy Dee Williams,18,2.0,5.0,15.0,3,False,11.0,11.0,6.147540983606557,Withdrew,10
Billy Dee Williams,18,3.0,0.0,0.0,4,True,10.0,10.0,0.0,Withdrew,10
Billy Dee Williams,18,4.0,0.0,0.0,4,True,10.0,10.0,0.0,Withdrew,10
Billy Dee Williams,18,5.0,0.0,0.0,4,True,10.0,10.0,0.0,Withdrew,10
Billy Dee Williams,18,6.0,0.0,0.0,4,True,9.0,9.0,0.0,Withdrew,10
Billy Dee Williams,18,7.0,0.0,0.0,4,True,8.0,8.0,0.0,Withdrew,10
Billy Dee Williams,18,8.0,0.0,0.0,4,True,7.0,7.0,0.0,Withdrew,10
Billy Dee Williams,18,9.0,0.0,0.0,4,True,6.0,6.0,0.0,Withdrew,10
Billy Dee Williams,18,10.0,0.0,0.0,3,True,5.0,5.0,0.0,Withdrew,10
Billy Dee Williams,18,11.0,,0.0,0,True,,1.0,,Withdrew,10
Billy Ray Cyrus,4,1.0,4.333333333333333,13.0,3,False,11.0,11.0,6.310679611650485,Eliminated Week 8,5
Billy Ray Cyrus,4,2.0,7.0,21.0,3,False,6.0,6.0,8.571428571428571,Eliminated Week 8,5
Billy Ray Cyrus,4,3.0,7.0,21.0,3,False,6.0,6.0,9.63302752293578,Eliminated Week 8,5
Billy Ray Cyrus,4,4.0,7.0,21.0,3,False,5.0,5.0,11.052631578947368,Eliminated Week 8,5
Billy Ray Cyrus,4,5.0,5.666666666666667,17.0,3,False,7.0,7.0,9.659090909090908,Eliminated Week 8,5
Billy Ray Cyrus,4,6.0,7.0,21.0,3,False,6.0,6.0,12.352941176470589,Eliminated Week 8,5
Billy Ray Cyrus,4,7.0,6.333333333333333,19.0,3,False,6.0,6.0,12.297734627831716,Eliminated Week 8,5
Billy Ray Cyrus,4,8.0,6.333333333333333,19.0,3,False,5.0,5.0,15.139442231075698,Eliminated Week 8,5
Billy Ray Cyrus,4,9.0,0.0,0.0,3,True,5.0,5.0,0.0,Eliminated Week 8,5
Billy Ray Cyrus,4,10.0,0.0,0.0,3,True,4.0,4.0,0.0,Eliminated Week 8,5
Billy Ray Cyrus,4,11.0,,0.0,0,True,,1.0,,Eliminated Week 8,5
Bindi Irwin,21,1.0,8.0,24.0,3,False,1.0,1.0,9.6,1st Place,1
Bindi Irwin,21,2.0,8.0,24.0,3,False,2.0,2.0,8.872458410351202,1st Place,1
Bindi Irwin,21,3.0,8.0,32.0,4,False,5.0,5.0,10.491803278688524,1st Place,1
Bindi Irwin,21,4.0,9.333333333333334,28.0,3,False,1.0,1.0,11.864406779661017,1st Place,1
Bindi Irwin,21,5.0,9.25,37.0,4,False,3.0,3.0,12.29235880398671,1st Place,1
Bindi Irwin,21,6.0,10.0,40.0,4,False,1.0,1.0,12.779552715654951,1st Place,1
Bindi Irwin,21,7.0,9.666666666666666,29.0,3,False,1.0,1.0,13.122171945701359,1st Place,1
Bindi Irwin,21,8.0,9.333333333333334,28.0,3,False,3.0,3.0,14.43303432897215,1st Place,1
Bindi Irwin,21,9.0,10.0,30.0,3,False,1.0,1.0,18.237082066869302,1st Place,1
Bindi Irwin,21,10.0,10.5,31.5,3,False,1.0,1.0,26.582278481012654,1st Place,1
Bindi Irwin,21,11.0,10.0,30.0,3,False,1.0,1.0,25.423750359110475,1st Place,1
Bobby Bones,27,1.0,6.666666666666667,20.0,3,False,5.0,5.0,7.8431372549019605,1st Place,1
Bobby Bones,27,2.0,6.5,19.5,3,False,10.0,10.0,7.208872458410351,1st Place,1
Bobby Bones,27,3.0,7.666666666666667,23.0,3,False,8.0,8.0,8.487084870848708,1st Place,1
Bobby Bones,27,4.0,6.666666666666667,20.0,3,False,9.0,9.0,8.620689655172415,1st Place,1
Bobby Bones,27,5.0,7.0,21.0,3,False,8.0,8.0,9.45945945945946,1st Place,1
Bobby Bones,27,6.0,7.333333333333333,22.0,3,False,7.0,7.0,9.606986899563319,1st Place,1
Bobby Bones,27,7.0,8.833333333333334,26.5,3,False,6.0,6.0,12.183908045977011,1st Place,1
Bobby Bones,27,8.0,7.5,22.5,3,False,6.0,6.0,13.975155279503104,1st Place,1
Bobby Bones,27,9.0,9.0,27.0,3,False,4.0,4.0,23.376623376623375,1st Place,1
Bobby Bones,27,10.0,,0.0,0,True,,1.0,,1st Place,1
Bobby Bones,27,11.0,,0.0,0,True,,1.0,,1st Place,1
Bonner Bolton,24,1.0,5.5,22.0,4,False,9.0,9.0,7.28476821192053,Eliminated Week 8,5
Bonner Bolton,24,2.0,7.0,28.0,4,False,5.0,5.0,8.536585365853659,Eliminated Week 8,5
Bonner Bolton,24,3.0,6.0,24.0,4,False,9.0,9.0,7.6190476190476195,Eliminated Week 8,5
Bonner Bolton,24,4.0,8.0,32.0,4,False,5.0,5.0,9.815950920245399,Eliminated Week 8,5
Bonner Bolton,24,5.0,7.5,30.0,4,False,8.0,8.0,9.868421052631579,Eliminated Week 8,5
Bonner Bolton,24,6.0,7.875,31.5,4,False,6.0,6.0,11.71003717472119,Eliminated Week 8,5
Bonner Bolton,24,7.0,7.75,31.0,4,False,7.0,7.0,12.25296442687747,Eliminated Week 8,5
Bonner Bolton,24,8.0,7.25,29.0,4,False,5.0,5.0,16.6189111747851,Eliminated Week 8,5
Bonner Bolton,24,9.0,0.0,0.0,4,True,5.0,5.0,0.0,Eliminated Week 8,5
Bonner Bolton,24,10.0,0.0,0.0,4,True,4.0,4.0,0.0,Eliminated Week 8,5
Bonner Bolton,24,11.0,,0.0,0,True,,1.0,,Eliminated Week 8,5
Brandy,11,1.0,7.666666666666667,23.0,3,False,2.0,2.0,10.13215859030837,Eliminated Week 9,4
Brandy,11,2.0,7.0,21.0,3,False,5.0,5.0,9.502262443438914,Eliminated Week 9,4
Brandy,11,3.0,8.0,24.0,3,False,2.0,2.0,10.85972850678733,Eliminated Week 9,4
Brandy,11,4.0,8.0,24.0,3,False,2.0,2.0,13.40782122905028,Eliminated Week 9,4
Brandy,11,5.0,9.0,27.0,3,False,1.0,1.0,14.835164835164836,Eliminated Week 9,4
Brandy,11,6.0,11.999966666666666,35.9999,3,False,1.0,1.0,17.39131484985698,Eliminated Week 9,4
Brandy,11,7.0,9.125,36.5,4,False,1.0,1.0,17.505995203836928,Eliminated Week 9,4
Brandy,11,8.0,9.5,28.5,3,False,1.0,1.0,21.50943396226415,Eliminated Week 9,4
Brandy,11,9.0,9.5,28.5,3,False,3.0,3.0,25.0,Eliminated Week 9,4
Brandy,11,10.0,0.0,0.0,3,True,4.0,4.0,0.0,Eliminated Week 9,4
Brandy,11,11.0,,0.0,0,True,,1.0,,Eliminated Week 9,4
Brant Daugherty,17,1.0,7.333333333333333,22.0,3,False,6.0,6.0,8.59375,Eliminated Week 8,7
Brant Daugherty,17,2.0,7.666666666666667,23.0,3,False,7.0,7.0,8.646616541353383,Eliminated Week 8,7
Brant Daugherty,17,3.0,9.0,27.0,3,False,1.0,1.0,10.588235294117647,Eliminated Week 8,7
Brant Daugherty,17,4.0,7.0,21.0,3,False,8.0,8.0,8.860759493670885,Eliminated Week 8,7
Brant Daugherty,17,5.0,9.0,27.0,3,False,3.0,3.0,11.48936170212766,Eliminated Week 8,7
Brant Daugherty,17,6.0,10.333333333333334,31.0,3,False,3.0,3.0,13.41995989596501,Eliminated Week 8,7
Brant Daugherty,17,7.0,9.5,28.5,3,False,3.0,3.0,12.866817155756207,Eliminated Week 8,7
Brant Daugherty,17,8.0,9.0,27.0,3,False,5.0,5.0,14.0625,Eliminated Week 8,7
Brant Daugherty,17,9.0,0.0,0.0,3,True,7.0,7.0,0.0,Eliminated Week 8,7
Brant Daugherty,17,10.0,0.0,0.0,4,True,6.0,6.0,0.0,Eliminated Week 8,7
Brant Daugherty,17,11.0,0.0,0.0,3,True,5.0,5.0,0.0,Eliminated Week 8,7
Brian Austin Green,30,1.0,6.0,24.0,4,False,9.0,9.0,6.557377049180328,Eliminated Week 4,13
Brian Austin Green,30,2.0,5.75,23.0,4,False,13.0,13.0,5.974025974025974,Eliminated Week 4,13
Brian Austin Green,30,3.0,6.333333333333333,19.0,3,False,12.0,12.0,6.375838926174497,Eliminated Week 4,13
Brian Austin Green,30,4.0,6.5,26.0,4,False,13.0,13.0,6.235011990407674,Eliminated Week 4,13
Brian Austin Green,30,5.0,0.0,0.0,4,True,12.0,12.0,0.0,Eliminated Week 4,13
Brian Austin Green,30,6.0,0.0,0.0,4,True,11.0,11.0,0.0,Eliminated Week 4,13
