celebrity_name,season,week,weekly_avg_score,weekly_total_score,num_judges,was_eliminated,weekly_rank_by_avg,weekly_rank_by_total,weekly_score_percentage,results,placement,percentage_rank
Brandy,11,3.0,8.0,24.0,3,False,2.0,2.0,10.85972850678733,Eliminated Week 9,4,2.0
Brandy,11,4.0,8.0,24.0,3,False,2.0,2.0,13.40782122905028,Eliminated Week 9,4,2.0
Brandy,11,5.0,9.0,27.0,3,False,1.0,1.0,14.835164835164836,Eliminated Week 9,4,1.0
Brandy,11,6.0,11.999966666666666,35.9999,3,False,1.0,1.0,17.39131484985698,Eliminated Week 9,4,1.0
Brandy,11,7.0,9.125,36.5,4,False,1.0,1.0,17.505995203836928,Eliminated Week 9,4,1.0
Brandy,11,8.0,9.5,28.5,3,False,1.0,1.0,21.50943396226415,Eliminated Week 9,4,1.0
Brandy,11,9.0,9.5,28.5,3,False,3.0,3.0,25.0,Eliminated Week 9,4,3.0
Brant Daugherty,17,1.0,7.333333333333333,22.0,3,False,6.0,6.0,8.59375,Eliminated Week 8,7,4.0
Brant Daugherty,17,2.0,7.666666666666667,23.0,3,False,7.0,7.0,8.646616541353383,Eliminated Week 8,7,4.0
Brant Daugherty,17,3.0,9.0,27.0,3,False,1.0,1.0,10.588235294117649,Eliminated Week 8,7,1.0
Brant Daugherty,17,4.0,7.0,21.0,3,False,8.0,8.0,8.860759493670885,Eliminated Week 8,7,3.0
Brant Daugherty,17,5.0,9.0,27.0,3,False,3.0,3.0,11.48936170212766,Eliminated Week 8,7,2.0
Brant Daugherty,17,6.0,10.333333333333334,31.0,3,False,3.0,3.0,13.41995989596501,Eliminated Week 8,7,3.0
Brant Daugherty,17,7.0,9.5,28.5,3,False,3.0,3.0,12.866817155756207,Eliminated Week 8,7,2.0
Brant Daugherty,17,8.0,9.0,27.0,3,False,5.0,5.0,14.0625,Eliminated Week 8,7,3.0
Bristol Palin,11,1.0,6.0,18.0,3,False,7.0,7.0,7.929515418502203,3rd Place,3,5.0
Bristol Palin,11,2.0,7.333333333333333,22.0,3,False,3.0,3.0,9.95475113122172,3rd Place,3,3.0
Bristol Palin,11,3.0,6.333333333333333,19.0,3,False,9.0,9.0,8.597285067873303,3rd Place,3,5.0
Bristol Palin,11,4.0,5.333333333333333,16.0,3,False,8.0,8.0,8.938547486033519,3rd Place,3,8.0
Bristol Palin,11,5.0,6.0,18.0,3,False,8.0,8.0,9.89010989010989,3rd Place,3,7.0
Bristol Palin,11,6.0,9.333266666666669,27.9998,3,False,6.0,6.0,13.526519171803963,3rd Place,3,6.0
Bristol Palin,11,7.0,8.125,32.5,4,False,6.0,6.0,15.587529976019184,3rd Place,3,5.0
Bristol Palin,11,8.0,7.833333333333333,23.5,3,False,5.0,5.0,17.735849056603772,3rd Place,3,4.0
Bristol Palin,11,9.0,8.833333333333334,26.5,3,False,4.0,4.0,23.24561403508772,3rd Place,3,4.0
Bristol Palin,11,10.0,8.555533333333333,25.6666,3,False,3.0,3.0,30.92368897274451,3rd Place,3,3.0
Bristol Palin,15,1.0,6.5,19.5,3,False,11.0,11.0,7.05244122965642,Eliminated Week 4,9,8.0
Bristol Palin,15,2.0,6.0,18.0,3,False,12.0,12.0,6.521739130434782,Eliminated Week 4,9,10.0
Bristol Palin,15,3.0,7.5,22.5,3,False,11.0,11.0,8.093525179856115,Eliminated Week 4,9,6.0
Bristol Palin,15,4.0,8.0,32.0,4,False,8.0,8.0,9.953343701399689,Eliminated Week 4,9,7.0
Brooke Burke,7,1.0,8.166666666666666,24.5,3,False,1.0,1.0,9.722222222222223,1st Place,1,1.0
Brooke Burke,7,2.0,8.0,24.0,3,False,1.0,1.0,10.85972850678733,1st Place,1,1.0
Brooke Burke,7,3.0,9.333333333333334,28.0,3,False,1.0,1.0,14.07035175879397,1st Place,1,1.0
Brooke Burke,7,4.0,8.666666666666666,26.0,3,False,1.0,1.0,12.807881773399016,1st Place,1,1.0
Brooke Burke,7,5.0,9.666666666666666,29.0,3,False,1.0,1.0,14.871794871794872,1st Place,1,1.0
Brooke Burke,7,6.0,8.666666666666666,26.0,3,False,2.0,2.0,16.25,1st Place,1,2.0
Brooke Burke,7,7.0,10.0,30.0,3,False,1.0,1.0,20.40816326530612,1st Place,1,1.0
Brooke Burke,7,8.0,9.166666666666666,27.5,3,False,1.0,1.0,21.568627450980397,1st Place,1,1.0
Brooke Burke,7,9.0,8.166666666666666,24.5,3,False,2.0,2.0,24.37810945273632,1st Place,1,2.0
Brooke Burke,7,10.0,10.0,30.0,3,False,1.0,1.0,35.294117647058826,1st Place,1,1.0
Buzz Aldrin,10,1.0,4.666666666666667,14.0,3,False,11.0,11.0,6.698564593301436,Eliminated Week 3,10,8.0
Buzz Aldrin,10,2.0,4.0,12.0,3,False,11.0,11.0,5.454545454545454,Eliminated Week 3,10,10.0
Buzz Aldrin,10,3.0,4.333333333333333,13.0,3,False,10.0,10.0,6.403940886699508,Eliminated Week 3,10,6.0
Calvin Johnson Jr.,23,1.0,6.5,26.0,4,False,5.0,5.0,7.878787878787878,3rd Place,3,3.0
Calvin Johnson Jr.,23,2.0,7.0,28.0,4,False,6.0,6.0,7.954545454545454,3rd Place,3,5.0
Calvin Johnson Jr.,23,3.0,8.0,32.0,4,False,1.0,1.0,9.846153846153848,3rd Place,3,1.0
Calvin Johnson Jr.,23,4.0,7.666666666666667,23.0,3,False,6.0,6.0,8.812260536398467,3rd Place,3,5.0
Calvin Johnson Jr.,23,5.0,8.0,24.0,3,False,6.0,6.0,10.434782608695652,3rd Place,3,5.0
Calvin Johnson Jr.,23,6.0,9.25,37.0,4,False,3.0,3.0,12.131147540983608,3rd Place,3,3.0
Calvin Johnson Jr.,23,7.0,9.25,37.0,4,False,1.0,1.0,13.430127041742288,3rd Place,3,1.0
Calvin Johnson Jr.,23,8.0,10.0,30.0,3,False,3.0,3.0,14.925387985460684,3rd Place,3,3.0
Calvin Johnson Jr.,23,9.0,9.25,37.0,4,False,4.0,4.0,16.299559471365637,3rd Place,3,3.0
Calvin Johnson Jr.,23,10.0,9.333333333333334,28.0,3,False,5.0,5.0,19.112627986348123,3rd Place,3,4.0
Calvin Johnson Jr.,23,11.0,9.583275,38.3331,4,False,3.0,3.0,25.191616266698038,3rd Place,3,3.0
Cameron Mathison,5,1.0,7.0,21.0,3,False,5.0,5.0,8.171206225680933,Eliminated Week 8,5,4.0
Cameron Mathison,5,2.0,7.0,21.0,3,False,5.0,5.0,8.823529411764707,Eliminated Week 8,5,5.0
Cameron Mathison,5,3.0,7.666666666666667,23.0,3,False,7.0,7.0,9.623430962343097,Eliminated Week 8,5,4.0
Cameron Mathison,5,4.0,9.0,27.0,3,False,2.0,2.0,11.538461538461538,Eliminated Week 8,5,2.0
Cameron Mathison,5,5.0,8.666666666666666,26.0,3,False,3.0,3.0,13.06532663316583,Eliminated Week 8,5,3.0
Cameron Mathison,5,6.0,8.333333333333334,25.0,3,False,4.0,4.0,13.88888888888889,Eliminated Week 8,5,4.0
Cameron Mathison,5,7.0,8.5,25.5,3,False,5.0,5.0,16.346153846153847,Eliminated Week 8,5,4.0
Cameron Mathison,5,8.0,8.5,25.5,3,False,3.0,3.0,19.39163498098859,Eliminated Week 8,5,3.0
Candace Cameron Bure,18,1.0,8.333333333333334,25.0,3,False,2.0,2.0,9.541984732824428,3rd Place,3,2.0
Candace Cameron Bure,18,2.0,7.0,21.0,3,False,7.0,7.0,8.60655737704918,3rd Place,3,4.0
Candace Cameron Bure,18,3.0,8.0,32.0,4,False,7.0,7.0,10.289389067524116,3rd Place,3,4.0
Candace Cameron Bure,18,4.0,7.0,28.0,4,False,9.0,9.0,9.427609427609427,3rd Place,3,7.0
Candace Cameron Bure,18,5.0,8.75,35.0,4,False,7.0,7.0,10.869565217391305,3rd Place,3,5.0
Candace Cameron Bure,18,6.0,8.0,32.0,4,False,7.0,7.0,11.347517730496454,3rd Place,3,6.0
Candace Cameron Bure,18,7.0,9.25,37.0,4,False,3.0,3.0,14.624505928853754,3rd Place,3,3.0
Candace Cameron Bure,18,8.0,9.0,36.0,4,False,4.0,4.0,15.929203539823009,3rd Place,3,3.0
Candace Cameron Bure,18,9.0,9.0,36.0,4,False,5.0,5.0,18.848167539267017,3rd Place,3,4.0
Candace Cameron Bure,18,10.0,8.6666,25.9998,3,False,4.0,4.0,22.67429691696957,3rd Place,3,4.0
Carlos PenaVega,21,1.0,7.666666666666667,23.0,3,False,3.0,3.0,9.2,Eliminated Week 11,4,2.0
Carlos PenaVega,21,2.0,7.5,22.5,3,False,4.0,4.0,8.317929759704251,Eliminated Week 11,4,4.0
Carlos PenaVega,21,3.0,7.75,31.0,4,False,6.0,6.0,10.163934426229508,Eliminated Week 11,4,4.0
Carlos PenaVega,21,4.0,8.333333333333334,25.0,3,False,5.0,5.0,10.59322033898305,Eliminated Week 11,4,3.0
Carlos PenaVega,21,5.0,9.75,39.0,4,False,2.0,2.0,12.956810631229237,Eliminated Week 11,4,2.0
Carlos PenaVega,21,6.0,9.5,38.0,4,False,5.0,5.0,12.140575079872203,Eliminated Week 11,4,3.0
Carlos PenaVega,21,7.0,9.333333333333334,28.0,3,False,2.0,2.0,12.669683257918551,Eliminated Week 11,4,2.0
Carlos PenaVega,21,8.0,9.6666,28.9998,3,False,2.0,2.0,14.948396747618805,Eliminated Week 11,4,2.0
Carlos PenaVega,21,9.0,9.0,27.0,3,False,4.0,4.0,16.41337386018237,Eliminated Week 11,4,3.0
Carlos PenaVega,21,10.0,10.5,31.5,3,False,1.0,1.0,26.58227848101265,Eliminated Week 11,4,1.0
Carlos PenaVega,21,11.0,10.0,30.0,3,False,1.0,1.0,25.423750359110475,Eliminated Week 11,4,1.0
Carson Kressley,13,1.0,5.666666666666667,17.0,3,False,7.0,7.0,7.834101382488479,Eliminated Week 5,8,6.0
Carson Kressley,13,2.0,6.0,18.0,3,False,9.0,9.0,8.071748878923767,Eliminated Week 5,8,5.0
Carson Kressley,13,3.0,7.666666666666667,23.0,3,False,8.0,8.0,9.70464135021097,Eliminated Week 5,8,4.0
Carson Kressley,13,4.0,6.666666666666667,20.0,3,False,9.0,9.0,9.569377990430622,Eliminated Week 5,8,6.0
Carson Kressley,13,5.0,6.333333333333333,19.0,3,False,8.0,8.0,10.106382978723405,Eliminated Week 5,8,6.0
Chad Ochocinco,10,1.0,6.0,18.0,3,False,6.0,6.0,8.61244019138756,Eliminated Week 9,4,5.0
Chad Ochocinco,10,2.0,5.333333333333333,16.0,3,False,9.0,9.0,7.272727272727272,Eliminated Week 9,4,8.0
Chad Ochocinco,10,3.0,6.666666666666667,20.0,3,False,7.0,7.0,9.852216748768472,Eliminated Week 9,4,4.0
Chad Ochocinco,10,4.0,7.333333333333333,22.0,3,False,4.0,4.0,11.859838274932615,Eliminated Week 9,4,4.0
Chad Ochocinco,10,5.0,6.0,18.0,3,False,6.0,6.0,10.404624277456648,Eliminated Week 9,4,6.0
Chad Ochocinco,10,6.0,10.3333,30.9999,3,False,3.0,3.0,14.832537716633498,Eliminated Week 9,4,3.0
Chad Ochocinco,10,7.0,8.666666666666666,26.0,3,False,3.0,3.0,16.720257234726688,Eliminated Week 9,4,2.0
Chad Ochocinco,10,8.0,7.5,22.5,3,False,4.0,4.0,17.786561264822133,Eliminated Week 9,4,3.0
Chad Ochocinco,10,9.0,8.666666666666666,26.0,3,False,4.0,4.0,23.00884955752212,Eliminated Week 9,4,3.0
Chaka Khan,21,1.0,4.333333333333333,13.0,3,False,12.0,12.0,5.2,Eliminated Week 2,13,6.0
Chaka Khan,21,2.0,5.0,15.0,3,False,13.0,13.0,5.545286506469501,Eliminated Week 2,13,8.0
Charlie White,18,1.0,9.0,27.0,3,False,1.0,1.0,10.30534351145038,Eliminated Week 9,5,1.0
Charlie White,18,2.0,8.333333333333334,25.0,3,False,1.0,1.0,10.245901639344265,Eliminated Week 9,5,1.0
Charlie White,18,3.0,9.0,36.0,4,False,2.0,2.0,11.57556270096463,Eliminated Week 9,5,2.0
Charlie White,18,4.0,8.25,33.0,4,False,4.0,4.0,11.11111111111111,Eliminated Week 9,5,4.0
Charlie White,18,5.0,9.25,37.0,4,False,3.0,3.0,11.490683229813664,Eliminated Week 9,5,3.0
Charlie White,18,6.0,9.0,36.0,4,False,3.0,3.0,12.76595744680851,Eliminated Week 9,5,3.0
Charlie White,18,7.0,8.875,35.5,4,False,5.0,5.0,14.031620553359684,Eliminated Week 9,5,5.0
Charlie White,18,8.0,10.0,40.0,4,False,1.0,1.0,17.699115044247787,Eliminated Week 9,5,1.0
Charlie White,18,9.0,9.5,38.0,4,False,3.0,3.0,19.895287958115183,Eliminated Week 9,5,3.0
Charlotte McKinney,20,1.0,5.5,22.0,4,False,11.0,11.0,6.918238993710692,Eliminated Week 3,11,7.0
Charlotte McKinney,20,2.0,6.5,26.0,4,False,11.0,11.0,7.492795389048991,Eliminated Week 3,11,6.0
Charlotte McKinney,20,3.0,5.5,22.0,4,False,10.0,10.0,7.028753993610224,Eliminated Week 3,11,9.0
Charo,24,1.0,5.25,21.0,4,False,10.0,10.0,6.95364238410596,Eliminated Week 3,11,7.0
Charo,24,2.0,6.25,25.0,4,False,9.0,9.0,7.621951219512195,Eliminated Week 3,11,6.0
Charo,24,3.0,6.0,24.0,4,False,9.0,9.0,7.6190476190476195,Eliminated Week 3,11,7.0
Chaz Bono,13,1.0,5.666666666666667,17.0,3,False,7.0,7.0,7.834101382488479,Eliminated Week 6,7,6.0
Chaz Bono,13,2.0,5.666666666666667,17.0,3,False,11.0,11.0,7.623318385650224,Eliminated Week 6,7,6.0
Chaz Bono,13,3.0,6.0,18.0,3,False,10.0,10.0,7.59493670886076,Eliminated Week 6,7,6.0
Chaz Bono,13,4.0,7.0,21.0,3,False,6.0,6.0,10.047846889952153,Eliminated Week 6,7,5.0
Chaz Bono,13,5.0,7.0,21.0,3,False,7.0,7.0,11.170212765957446,Eliminated Week 6,7,5.0
Chaz Bono,13,6.0,6.333333333333333,19.0,3,False,7.0,7.0,11.44578313253012,Eliminated Week 6,7,6.0
Chelsea Kane,12,1.0,7.0,21.0,3,False,3.0,3.0,10.144927536231885,3rd Place,3,3.0
Chelsea Kane,12,2.0,6.0,18.0,3,False,7.0,7.0,8.333333333333332,3rd Place,3,5.0
Chelsea Kane,12,3.0,7.666666666666667,23.0,3,False,3.0,3.0,10.74766355140187,3rd Place,3,2.0
Chelsea Kane,12,4.0,8.666666666666666,26.0,3,False,1.0,1.0,12.62135922330097,3rd Place,3,1.0
Chelsea Kane,12,5.0,8.666666666666666,26.0,3,False,2.0,2.0,13.402061855670103,3rd Place,3,2.0
Chelsea Kane,12,6.0,9.333333333333334,28.0,3,False,1.0,1.0,15.555555555555555,3rd Place,3,1.0
Chelsea Kane,12,7.0,8.0,32.0,4,False,3.0,3.0,16.976127320954905,3rd Place,3,2.0
Chelsea Kane,12,8.0,9.166666666666666,27.5,3,False,1.0,1.0,21.153846153846157,3rd Place,3,1.0
Chelsea Kane,12,9.0,12.166666666666666,36.5,3,False,1.0,1.0,31.06382978723404,3rd Place,3,1.0
Chelsea Kane,12,10.0,9.888866666666669,29.666600000000003,3,False,1.0,1.0,33.969480071129965,3rd Place,3,1.0
Chris Jericho,12,1.0,6.333333333333333,19.0,3,False,5.0,5.0,9.178743961352655,Eliminated Week 6,7,4.0
Chris Jericho,12,2.0,7.666666666666667,23.0,3,False,1.0,1.0,10.648148148148149,Eliminated Week 6,7,1.0
Chris Jericho,12,3.0,7.0,21.0,3,False,5.0,5.0,9.813084112149532,Eliminated Week 6,7,3.0
Chris Jericho,12,4.0,7.666666666666667,23.0,3,False,4.0,4.0,11.165048543689322,Eliminated Week 6,7,3.0
Chris Jericho,12,5.0,8.666666666666666,26.0,3,False,2.0,2.0,13.402061855670103,Eliminated Week 6,7,2.0
Chris Jericho,12,6.0,7.333333333333333,22.0,3,False,7.0,7.0,12.22222222222222,Eliminated Week 6,7,6.0
Chris Kattan,24,1.0,4.25,17.0,4,False,12.0,12.0,5.629139072847682,Eliminated Week 2,12,9.0
Chris Kattan,24,2.0,5.5,22.0,4,False,11.0,11.0,6.707317073170732,Eliminated Week 2,12,7.0
Chris Mazdzer,26,1.0,7.0,21.0,3,False,5.0,5.0,10.0,Eliminated Week 3,5,3.0
Chris Mazdzer,26,2.0,8.25,33.0,4,False,4.0,4.0,12.33644859813084,Eliminated Week 3,5,3.0
Chris Mazdzer,26,3.0,8.25,33.0,4,False,5.0,5.0,15.639810426540285,Eliminated Week 3,5,4.0
Chris Soules,20,1.0,6.5,26.0,4,False,5.0,5.0,8.176100628930817,Eliminated Week 8,5,5.0
Chris Soules,20,2.0,5.25,21.0,4,False,12.0,12.0,6.051873198847262,Eliminated Week 8,5,7.0
Chris Soules,20,3.0,7.0,28.0,4,False,7.0,7.0,8.945686900958465,Eliminated Week 8,5,6.0
Chris Soules,20,4.0,6.75,27.0,4,False,10.0,10.0,8.307692307692308,Eliminated Week 8,5,8.0
Chris Soules,20,5.0,6.75,27.0,4,False,7.0,7.0,9.540636042402827,Eliminated Week 8,5,5.0
Chris Soules,20,6.0,8.75,35.0,4,False,5.0,5.0,12.36749116607774,Eliminated Week 8,5,4.0
Chris Soules,20,7.0,7.75,31.0,4,False,6.0,6.0,12.20472440944882,Eliminated Week 8,5,5.0
Chris Soules,20,8.0,8.0,32.0,4,False,4.0,4.0,15.13002364066194,Eliminated Week 8,5,4.0
Christina Milian,17,1.0,7.333333333333333,22.0,3,False,6.0,6.0,8.59375,Eliminated Week 5,9,4.0
Christina Milian,17,2.0,8.333333333333334,25.0,3,False,2.0,2.0,9.398496240601505,Eliminated Week 5,9,2.0
Christina Milian,17,3.0,8.666666666666666,26.0,3,False,2.0,2.0,10.196078431372548,Eliminated Week 5,9,2.0
Christina Milian,17,4.0,8.0,24.0,3,False,4.0,4.0,10.126582278481012,Eliminated Week 5,9,2.0
Christina Milian,17,5.0,9.333333333333334,28.0,3,False,1.0,1.0,11.914893617021278,Eliminated Week 5,9,1.0
Chuck Liddell,9,1.0,7.333333333333333,22.0,3,False,10.0,10.0,5.418740566465287,Eliminated Week 4,11,9.0
Chuck Liddell,9,2.0,6.333333333333333,19.0,3,False,9.0,9.0,6.462585034013606,Eliminated Week 4,11,5.0
Chuck Liddell,9,3.0,5.666666666666667,17.0,3,False,10.0,10.0,6.5891472868217065,Eliminated Week 4,11,8.0
Chuck Liddell,9,4.0,5.666666666666667,17.0,3,False,9.0,9.0,7.024793388429752,Eliminated Week 4,11,7.0
Chuck Wicks,8,1.0,6.666666666666667,20.0,3,False,5.0,5.0,8.23045267489712,Eliminated Week 8,6,4.0
Chuck Wicks,8,2.0,6.666666666666667,20.0,3,False,6.0,6.0,7.547169811320755,Eliminated Week 8,6,6.0
Chuck Wicks,8,3.0,7.666666666666667,23.0,3,False,6.0,6.0,9.05511811023622,Eliminated Week 8,6,4.0
Chuck Wicks,8,4.0,7.333333333333333,22.0,3,False,6.0,6.0,9.090909090909092,Eliminated Week 8,6,5.0
Chuck Wicks,8,5.0,7.666666666666667,23.0,3,False,5.0,5.0,10.952380952380953,Eliminated Week 8,6,4.0
Chuck Wicks,8,6.0,7.666666666666667,23.0,3,False,5.0,5.0,12.365591397849462,Eliminated Week 8,6,4.0
Chuck Wicks,8,7.0,9.0,27.0,3,False,3.0,3.0,14.835164835164836,Eliminated Week 8,6,3.0
Chuck Wicks,8,8.0,8.5,25.5,3,False,5.0,5.0,16.346153846153847,Eliminated Week 8,6,4.0
Chynna Phillips,13,1.0,7.333333333333333,22.0,3,False,1.0,1.0,10.138248847926269,Eliminated Week 4,9,1.0
Chynna Phillips,13,2.0,7.0,21.0,3,False,4.0,4.0,9.417040358744394,Eliminated Week 4,9,3.0
Chynna Phillips,13,3.0,8.666666666666666,26.0,3,False,2.0,2.0,10.970464135021098,Eliminated Week 4,9,2.0
Chynna Phillips,13,4.0,7.0,21.0,3,False,6.0,6.0,10.047846889952153,Eliminated Week 4,9,5.0
Cloris Leachman,7,1.0,5.333333333333333,16.0,3,False,12.0,12.0,6.349206349206349,Eliminated Week 6,7,9.0
Cloris Leachman,7,2.0,5.0,15.0,3,False,11.0,11.0,6.787330316742081,Eliminated Week 6,7,8.0
Cloris Leachman,7,3.0,5.333333333333333,16.0,3,False,9.0,9.0,8.040201005025125,Eliminated Week 6,7,7.0
Cloris Leachman,7,4.0,7.333333333333333,22.0,3,False,5.0,5.0,10.83743842364532,Eliminated Week 6,7,4.0
Cloris Leachman,7,5.0,7.0,21.0,3,False,7.0,7.0,10.76923076923077,Eliminated Week 6,7,6.0
Cloris Leachman,7,6.0,5.0,15.0,3,False,7.0,7.0,9.375,Eliminated Week 6,7,6.0
Clyde Drexler,4,1.0,5.333333333333333,16.0,3,False,9.0,9.0,7.766990291262135,Eliminated Week 5,8,7.0
Clyde Drexler,4,2.0,6.0,18.0,3,False,11.0,11.0,7.346938775510205,Eliminated Week 5,8,7.0
Clyde Drexler,4,3.0,5.333333333333333,16.0,3,False,10.0,10.0,7.339449541284404,Eliminated Week 5,8,5.0
Clyde Drexler,4,4.0,5.0,15.0,3,False,9.0,9.0,7.894736842105263,Eliminated Week 5,8,7.0
Clyde Drexler,4,5.0,4.333333333333333,13.0,3,False,8.0,8.0,7.386363636363637,Eliminated Week 5,8,8.0
Cody Linley,7,1.0,6.833333333333333,20.5,3,False,6.0,6.0,8.134920634920634,Eliminated Week 9,4,5.0
Cody Linley,7,2.0,7.0,21.0,3,False,4.0,4.0,9.502262443438914,Eliminated Week 9,4,3.0
Cody Linley,7,3.0,7.0,21.0,3,False,6.0,6.0,10.552763819095476,Eliminated Week 9,4,5.0
Cody Linley,7,4.0,7.666666666666667,23.0,3,False,4.0,4.0,11.330049261083744,Eliminated Week 9,4,3.0
Cody Linley,7,5.0,9.333333333333334,28.0,3,False,2.0,2.0,14.358974358974358,Eliminated Week 9,4,2.0
Cody Linley,7,6.0,7.666666666666667,23.0,3,False,4.0,4.0,14.374999999999998,Eliminated Week 9,4,4.0
Cody Linley,7,7.0,7.333333333333333,22.0,3,False,5.0,5.0,14.965986394557824,Eliminated Week 9,4,4.0
Cody Linley,7,8.0,8.0,24.0,3,False,4.0,4.0,18.823529411764707,Eliminated Week 9,4,4.0
Cody Linley,7,9.0,7.666666666666667,23.0,3,False,4.0,4.0,22.885572139303484,Eliminated Week 9,4,3.0
Cody Simpson,18,1.0,7.333333333333333,22.0,3,False,6.0,6.0,8.396946564885496,Eliminated Week 5,9,4.0
Cody Simpson,18,2.0,7.333333333333333,22.0,3,False,6.0,6.0,9.01639344262295,Eliminated Week 5,9,3.0
Cody Simpson,18,3.0,8.75,35.0,4,False,6.0,6.0,11.254019292604502,Eliminated Week 5,9,3.0
Cody Simpson,18,4.0,7.75,31.0,4,False,8.0,8.0,10.437710437710438,Eliminated Week 5,9,6.0
Cody Simpson,18,5.0,8.5,34.0,4,False,8.0,8.0,10.559006211180124,Eliminated Week 5,9,6.0
Corbin Bleu,17,1.0,8.0,24.0,3,False,2.0,2.0,9.375,2nd Place,2,2.0
Corbin Bleu,17,2.0,8.666666666666666,26.0,3,False,1.0,1.0,9.774436090225564,2nd Place,2,1.0
Corbin Bleu,17,3.0,8.666666666666666,26.0,3,False,2.0,2.0,10.196078431372548,2nd Place,2,2.0
Corbin Bleu,17,4.0,9.0,27.0,3,False,1.0,1.0,11.39240506329114,2nd Place,2,1.0
Corbin Bleu,17,5.0,9.333333333333334,28.0,3,False,1.0,1.0,11.914893617021278,2nd Place,2,1.0
Corbin Bleu,17,6.0,8.999966666666666,26.9999,3,False,6.0,6.0,11.68830887726018,2nd Place,2,6.0
Corbin Bleu,17,7.0,9.833333333333334,29.5,3,False,1.0,1.0,13.31828442437923,2nd Place,2,1.0
Corbin Bleu,17,8.0,10.0,30.0,3,False,1.0,1.0,15.625,2nd Place,2,1.0
Corbin Bleu,17,9.0,9.666666666666666,29.0,3,False,1.0,1.0,18.41269841269841,2nd Place,2,1.0
Corbin Bleu,17,10.0,9.375,37.5,4,False,2.0,2.0,21.428571428571427,2nd Place,2,2.0
Corbin Bleu,17,11.0,9.8888,29.6664,3,False,2.0,2.0,25.90965542177513,2nd Place,2,2.0
Cristian de la Fuente,6,1.0,7.0,21.0,3,False,6.0,6.0,8.641975308641975,3rd Place,3,4.0
Cristian de la Fuente,6,2.0,6.666666666666667,20.0,3,False,8.0,8.0,7.782101167315175,3rd Place,3,5.0
Cristian de la Fuente,6,3.0,8.333333333333334,25.0,3,False,3.0,3.0,10.964912280701752,3rd Place,3,3.0
Cristian de la Fuente,6,4.0,8.666666666666666,26.0,3,False,4.0,4.0,11.555555555555555,3rd Place,3,3.0
Cristian de la Fuente,6,5.0,7.666666666666667,23.0,3,False,5.0,5.0,11.73469387755102,3rd Place,3,4.0
Cristian de la Fuente,6,6.0,9.0,27.0,3,False,3.0,3.0,15.0,3rd Place,3,3.0
Cristian de la Fuente,6,7.0,7.666666666666667,23.0,3,False,6.0,6.0,14.886731391585762,3rd Place,3,5.0
Cristian de la Fuente,6,8.0,9.5,28.5,3,False,1.0,1.0,21.34831460674157,3rd Place,3,1.0
Cristian de la Fuente,6,9.0,9.333333333333334,28.0,3,False,2.0,2.0,25.454545454545453,3rd Place,3,2.0
Cristian de la Fuente,6,10.0,8.666666666666666,26.0,3,False,3.0,3.0,30.76923076923077,3rd Place,3,3.0
D. L. Hughley,16,1.0,4.0,12.0,3,False,12.0,12.0,5.240174672489083,Eliminated Week 5,9,7.0
D. L. Hughley,16,2.0,5.333333333333333,16.0,3,False,11.0,11.0,6.557377049180328,Eliminated Week 5,9,6.0
D. L. Hughley,16,3.0,5.333333333333333,16.0,3,False,10.0,10.0,6.808522227271877,Eliminated Week 5,9,6.0
D. L. Hughley,16,4.0,7.0,21.0,3,False,6.0,6.0,9.375,Eliminated Week 5,9,5.0
D. L. Hughley,16,5.0,6.0,18.0,3,False,8.0,8.0,8.61244019138756,Eliminated Week 5,9,7.0
Danelle Umstead,27,1.0,6.0,18.0,3,False,9.0,9.0,7.0588235294117645,Eliminated Week 2,12,5.0
Danelle Umstead,27,2.0,6.166666666666667,18.5,3,False,11.0,11.0,6.839186691312385,Eliminated Week 2,12,9.0
Danica McKellar,18,1.0,8.0,24.0,3,False,3.0,3.0,9.16030534351145,Eliminated Week 8,6,3.0
Danica McKellar,18,2.0,8.0,24.0,3,False,4.0,4.0,9.836065573770492,Eliminated Week 8,6,2.0
Danica McKellar,18,3.0,9.0,36.0,4,False,2.0,2.0,11.57556270096463,Eliminated Week 8,6,2.0
Danica McKellar,18,4.0,8.0,32.0,4,False,6.0,6.0,10.774410774410772,Eliminated Week 8,6,5.0
Danica McKellar,18,5.0,9.75,39.0,4,False,2.0,2.0,12.111801242236025,Eliminated Week 8,6,2.0
Danica McKellar,18,6.0,9.0,36.0,4,False,3.0,3.0,12.76595744680851,Eliminated Week 8,6,3.0
Danica McKellar,18,7.0,9.0,36.0,4,False,4.0,4.0,14.229249011857709,Eliminated Week 8,6,4.0
Danica McKellar,18,8.0,9.5,38.0,4,False,3.0,3.0,16.8141592920354,Eliminated Week 8,6,2.0
David Alan Grier,8,1.0,6.333333333333333,19.0,3,False,6.0,6.0,7.818930041152264,Eliminated Week 5,9,5.0
David Alan Grier,8,2.0,5.666666666666667,17.0,3,False,11.0,11.0,6.415094339622642,Eliminated Week 5,9,8.0
David Alan Grier,8,3.0,8.0,24.0,3,False,5.0,5.0,9.448818897637794,Eliminated Week 5,9,3.0
David Alan Grier,8,4.0,7.333333333333333,22.0,3,False,6.0,6.0,9.090909090909092,Eliminated Week 5,9,5.0
David Alan Grier,8,5.0,7.333333333333333,22.0,3,False,6.0,6.0,10.476190476190476,Eliminated Week 5,9,5.0
