celebrity_name,judge_percentage,eliminated_this_week,mean_fan_percentage,std_fan_percentage,fan_percentage_ci_low,fan_percentage_ci_high,fan_percentage_ci_width,mode_fan_percentage,mean_fan_votes,fan_votes_ci_low,fan_votes_ci_high,fan_votes_ci_width,combined_percentage_mean,certainty_index,season,week
Mario,9.210526315789473,False,9.208717134462438,0.283080532327871,8.634142002117665,9.744968096776965,1.1108260946593003,9.1,92781.19081258777,87502.97827381978,97701.47599828702,10.198497724467234,18.419243450251912,2.6104171723978915,6.0,3.0
Marissa Jaret Winokur,8.333333333333332,False,8.338175186512908,0.287219261402302,7.780718785656655,8.891572265625836,1.1108534799691814,8.3,84772.53146035054,79628.65035629137,89862.19820761455,10.233547851323179,16.671508519846242,2.5825161599103628,6.0,3.0
Marlee Matlin,9.210526315789473,False,9.210521072480757,0.28712336244464326,8.65116843020028,9.784704667802437,1.1335362376021578,9.2,92797.69656815425,87657.09691498501,98062.01848781465,10.40492157282964,18.42104738827023,2.58315590587224,6.0,3.0
Priscilla Presley,11.403508771929824,False,11.403818295156327,0.28437476639248427,10.871325115738397,11.929052445024906,1.057727329286509,11.4,112812.94173907852,107966.34432201946,117580.64539482645,9.614301072806994,22.80732706708615,2.6016275974237657,6.0,3.0
Shannon Elizabeth,10.526315789473683,False,10.517756845431007,0.2861258109356546,9.952833255834092,11.073395369332331,1.1205621134982398,10.5,104751.7328337147,99601.49028686411,109812.89561685515,10.211405329991045,21.04407263490469,2.589829458892723,6.0,3.0
Steve Guttenberg,9.210526315789473,False,9.20758013649427,0.27432462164285215,8.657601283967077,9.77064374682439,1.1130424628573135,9.2,92770.89544054076,87719.70485308461,97926.26590895047,10.206561055865865,18.418106452283745,2.671478022501316,6.0,3.0
Adam Carolla,8.444444444444445,False,8.449045860430866,0.28984782546445753,7.886061089366427,9.017965518094478,1.1319044287280509,8.5,86571.38731366066,81333.84066181318,91851.45247511973,10.517611813306546,16.89349030487531,2.5651034446802887,6.0,4.0
Cristian de la Fuente,11.555555555555555,False,11.545141349415838,0.2753531061263293,11.014301082119383,12.09727361961289,1.0829725374935073,11.5,115128.7383922546,110261.3214720044,120184.66103875436,9.923339566749958,23.100696904971393,2.6641580519209525,6.0,4.0
Jason Taylor,12.88888888888889,False,12.891754573940204,0.28511605096305004,12.310248482564228,13.448523488851519,1.1382750062872908,12.9,127430.19441035848,122122.7746966712,132509.210723371,10.386436026699812,25.780643462829094,2.5966198954817,6.0,4.0
Kristi Yamaguchi,12.88888888888889,False,12.885337718874776,0.291714757069058,12.30954865352101,13.444268581281092,1.1347199277600826,13.0,127371.65220267593,122107.5877462488,132471.56190695227,10.363974160703467,25.774226607763666,2.5528780367692487,6.0,4.0
Mario,10.666666666666668,False,10.673795280809896,0.2838365226622127,10.124124589599605,11.236326566091078,1.1122019764914732,10.6,107134.61489416665,102080.0687833264,112303.49890316218,10.223430119835786,21.340461947476562,2.6052757904959165,6.0,4.0
Marissa Jaret Winokur,10.666666666666668,False,10.652069162329074,0.2940540506021009,10.082364927960981,11.190201238417371,1.1078363104563902,10.7,106934.79254273835,101696.64812846818,111876.3786383592,10.179730509891014,21.31873582899574,2.5377229303239868,6.0,4.0
Marlee Matlin,10.666666666666668,False,10.66291477010283,0.2886934977509586,10.072391193727537,11.234753330364736,1.1623621366371992,10.7,107034.54950395235,101602.69462605861,112274.71934202801,10.672024715969398,21.329581436769498,2.572721194941918,6.0,4.0
Priscilla Presley,9.77777777777778,False,9.778107770173186,0.27583965606584626,9.24475088350277,10.295474822861344,1.0507239393585746,9.6,98884.88093992141,93956.79107778457,103655.3221824727,9.698531104688126,19.555885547950965,2.660709118531128,6.0,4.0
Shannon Elizabeth,12.444444444444445,False,12.46183351392333,0.2855326201031999,11.887840429044847,13.002312207457395,1.1144717784125486,12.4,123509.18980027153,118260.09614188266,128458.26276685229,10.198166624969629,24.906277958367774,2.5938142399787565,6.0,4.0
Adam Rippon,11.428571428571429,False,11.434948084439736,0.2862064313501851,10.882335640605046,11.985157603353864,1.102821962748818,11.5,113098.58766817725,108071.60551287934,118089.65407410375,10.018048561224408,22.863519513011163,2.589288833186907,26.0,1.0
Arike Ogunbowale,9.523809523809524,False,9.521135180310695,0.287798844663595,8.944819450098661,10.069064815799354,1.124245365700693,9.5,95647.92195758011,90360.72299764423,100667.41409091074,10.306691093266505,19.04494470412022,2.5786564703860138,26.0,1.0
Chris Mazdzer,10.0,False,9.990436939752767,0.28780987669843994,9.448534581852588,10.546117289445744,1.0975827075931566,10.0,99941.70402455702,94987.93934897408,105015.66646219122,10.027727113217145,19.99043693975277,2.578583115296978,26.0,1.0
Jamie Anderson,9.047619047619047,False,9.04716401942311,0.28412074580457014,8.498618793557883,9.58300205363739,1.0843832600795071,9.0,91300.53098113197,86264.47721233354,96212.85445119916,9.948377238865621,18.094783067042158,2.60334806417556,26.0,1.0
Jennie Finch Daigle,10.0,False,10.013654243830864,0.28558069264576197,9.432774933149572,10.578268069118868,1.1454931359692964,9.9,100153.89719446351,94841.91246803165,105315.48177818199,10.473569310150342,20.013654243830864,2.5934908543740622,26.0,1.0
Johnny Damon,8.571428571428571,False,8.581456899379706,0.2818167954907997,8.043713026637882,9.099280641900705,1.0555676152628237,8.5,87017.33533856261,82064.97926924902,91780.2765680101,9.715297298761085,17.15288547080828,2.6190571284706516,26.0,1.0
Josh Norman,11.428571428571429,False,11.433121659598955,0.2730783773222673,10.891155986243781,11.93911193289975,1.0479559466559696,11.4,113082.12848113454,108157.64113686183,117673.83502951097,9.516193892649142,22.861693088170384,2.6804019229884073,26.0,1.0
Kareem Abdul-Jabbar,8.095238095238095,False,8.096499887609603,0.28341511394111046,7.518203934036243,8.641154258398421,1.1229503243621783,8.1,82543.6583189956,77196.175720899,87561.72939852726,10.365553677628254,16.191737982847698,2.6081392298833372,26.0,1.0
Mirai Nagasu,10.952380952380953,False,10.947326668832462,0.2875027109230855,10.376957975176769,11.513472139719243,1.136514164542474,10.9,108666.53997854539,103469.18675866432,113809.39843296043,10.340211674296109,21.899707621213416,2.580627107402321,26.0,1.0
Tonya Harding,10.952380952380953,False,10.934256416822103,0.2796666745633291,10.372010157454508,11.495012988996665,1.1230028315421574,11.0,108547.69605685202,103433.9406158236,113647.8603384501,10.21391972262651,21.886637369203058,2.633889321864087,26.0,1.0
Adam Rippon,13.831775700934578,False,13.822411519785478,0.2827214960460249,13.253926756620928,14.372530094726663,1.1186033381057356,13.8,137168.63227937638,131945.79707633337,142211.95285345922,10.266155777125853,27.654187220720054,2.612866040531319,26.0,2.0
Arike Ogunbowale,13.084112149532707,False,13.096791065126178,0.2885432874225832,12.537750964879873,13.627495584043892,1.0897446191640192,13.1,130505.74757272647,125366.32660069865,135380.7474833855,10.014420882686842,26.180903214658883,2.5737158056018377,26.0,2.0
Chris Mazdzer,12.33644859813084,False,12.341210630833606,0.27129396177959675,11.847505570462971,12.897343850547964,1.0498382800849928,12.4,123551.3732730512,118999.28828654361,128670.59165859064,9.671303372047026,24.677659228964444,2.6932837668758225,26.0,2.0
Jennie Finch Daigle,11.775700934579438,False,11.773347232856162,0.27716393852781945,11.223070709316849,12.339939595210616,1.1168688858937674,11.8,118312.43432255599,113232.74672319244,123546.07647553856,10.313329752346123,23.5490481674356,2.6513669464352576,26.0,2.0
Josh Norman,11.775700934579438,False,11.772591749379181,0.27733258388069115,11.260699086567907,12.319169684991577,1.0584705984236695,11.8,118305.45287300841,113579.78749577327,123352.21672218831,9.772429226415042,23.54829268395862,2.650181942188672,26.0,2.0
Kareem Abdul-Jabbar,11.02803738317757,False,11.020214503881732,0.2680784367666692,10.455018913870507,11.516681597666926,1.0616626837964187,11.1,111346.74193049234,106110.82156843033,115935.08830787138,9.824266739441052,22.0482518870593,2.716812233784605,26.0,2.0
Mirai Nagasu,13.831775700934578,False,13.84119641292474,0.26924338573444584,13.304748842325067,14.343499278475113,1.0387504361500461,14.0,137341.0217389166,132421.20813813017,141951.17972679617,9.529971588665997,27.672972113859316,2.708240793564775,26.0,2.0
Tonya Harding,12.33644859813084,False,12.332236885212925,0.2796078341273945,11.764917937946011,12.890334856334855,1.1254169183888436,12.4,123468.59600987258,118240.92021329486,128604.77072167696,10.363850508382107,24.668685483343765,2.6342975831852957,26.0,2.0
Adam Rippon,19.431279620853083,False,19.428893390493588,0.2704584100854392,18.906150463717413,19.970929590232558,1.0647791265151447,19.5,192327.05769172095,187481.06695399105,197354.1580924725,9.873091138481454,38.860173011346674,2.699358343003656,26.0,3.0
Chris Mazdzer,15.639810426540285,False,15.642386158664436,0.28382164964091827,15.092810414026427,16.19442980926388,1.101619395237453,15.7,157158.6275520696,152029.06135507685,162299.23057446352,10.270169219386677,31.282196585204723,2.6053767444737503,26.0,3.0
Jennie Finch Daigle,13.744075829383888,False,13.746778721644624,0.26897236324235513,13.205084421328323,14.254479270136802,1.049394848808479,13.8,139437.2756409665,134359.72510299244,144187.70093272155,9.827975829729112,27.490854551028512,2.7102300866451663,26.0,3.0
Josh Norman,18.009478672985782,False,18.007661771124543,0.2717929978644668,17.483184728251103,18.52246707070603,1.039282342454925,18.0,179158.1298537306,174289.19355394127,183933.53087142986,9.644337317488592,36.017140444110325,2.6896687289536834,26.0,3.0
Mirai Nagasu,16.587677725118482,False,16.576520855083757,0.27156581298505805,16.05022769567683,17.10407199997397,1.0538443042971402,16.7,165860.63872699474,160961.45699764803,170769.1727525974,9.80771575494937,33.16419858020224,2.691313261481926,26.0,3.0
Tonya Harding,16.587677725118482,False,16.59775910298906,0.27262519524287065,16.08882221788826,17.15267016528455,1.0638479473962903,16.6,166058.27053451756,161323.0243056067,171225.23643877648,9.902212133169785,33.18543682810754,2.6836617941205434,26.0,3.0
Adam Rippon,33.91812865497076,False,33.92769178402514,0.2404046874778586,33.48002839775052,34.39183416749321,0.9118057697426849,33.8,338977.2707277796,334726.48447144276,343383.9871108468,8.657502639404033,67.8458204389959,2.937679875706895,26.0,4.0
Josh Norman,33.33333333333333,False,33.33286362700726,0.2494490178579228,32.837120962989395,33.81648060647093,0.979359643481537,33.3,333329.66864772094,328620.79717522714,337921.8532929493,9.301056117722183,66.66619696034059,2.8616477623255903,26.0,4.0
Tonya Harding,32.748538011695906,False,32.73944458896761,0.2389972648339069,32.27573618650996,33.2284065946863,0.9526704081763384,32.8,327693.0606244994,323287.89873835124,332337.22631777823,9.049327579426986,65.48798260066351,2.949876307969488,26.0,4.0
Aiden Turner,7.177033492822966,False,7.1789576338677135,0.2902237834550653,6.616073969751756,7.756601881938203,1.140527912186447,7.2,73447.09422037668,68246.7283141587,78760.32803040122,10.513599716242519,14.355991126690679,2.5626321162332517,10.0,1.0
Buzz Aldrin,6.698564593301436,False,6.696994420683532,0.286262742878177,6.167475704851863,7.277043077864292,1.1095673730124291,6.8,68989.56971744467,64073.57815280719,74346.36361729496,10.272785464487773,13.395559013984968,2.5889113522796814,10.0,1.0
Chad Ochocinco,8.61244019138756,False,8.605885962129179,0.28378156312786385,8.062202801493276,9.155563471413396,1.09336066992012,8.6,86546.94525509237,81585.4130167716,91570.67200248233,9.985258985710724,17.21832615351674,2.605648879664477,10.0,1.0
Erin Andrews,10.047846889952153,False,10.044013905880371,0.2905298426252731,9.486598129454308,10.643944182808008,1.1573460533537006,9.9,99630.769887484,94575.86339117434,105084.3482959362,10.508484904761863,20.091860795832524,2.560623775324475,10.0,1.0
Evan Lysacek,11.004784688995215,False,10.99836372456784,0.2777926215848021,10.460047249036052,11.548819839617652,1.0887725905816001,11.0,108261.16269301498,103386.76175858112,113230.69838520701,9.843936626625888,22.003148413563054,2.646954818241554,10.0,1.0
Jake Pavelka,9.569377990430622,False,9.579654419773126,0.282378956623525,9.032064707743258,10.119396127401735,1.0873314196584776,9.6,95417.36957537803,90437.62599289462,100320.18753281893,9.88256153992431,19.14903241020375,2.6152066756763497,10.0,1.0
Kate Gosselin,7.655502392344498,False,7.638891450312971,0.28682807428896756,7.079206745309883,8.17255554239132,1.093348797081437,7.7,77684.42201802359,72534.6163168055,82585.37758594487,10.05076126913936,15.294393842657469,2.58512777760019,10.0,1.0
Nicole Scherzinger,11.961722488038278,False,11.972033478732953,0.285615782961927,11.384140893355921,12.54100278166898,1.1568618883130597,12.0,117030.00687758355,111730.02764842274,122152.46832982668,10.42244068140394,23.93375596677123,2.5932548515493026,10.0,1.0
Niecy Nash,8.61244019138756,False,8.608658341007073,0.2799555840199996,8.06121159830128,9.134078812245672,1.0728672139443916,8.6,86572.34263436374,81559.77961776087,91365.69006963786,9.80591045187699,17.221098532394635,2.6318865732142083,10.0,1.0
Pamela Anderson,10.047846889952153,False,10.05583007958255,0.2813920369869375,9.515989785281507,10.579867449927413,1.063877664645906,10.1,99737.9652638681,94833.74993182089,104485.01542111138,9.651265489290498,20.103676969534703,2.621973987449165,10.0,1.0
Shannen Doherty,8.61244019138756,False,8.620716583462691,0.2885639315144387,8.07127305166932,9.196800048060172,1.1255269963908532,8.6,86682.35185737033,81667.36628500762,91943.4626464735,10.276096361465884,17.23315677485025,2.5735790661332674,10.0,1.0
Aiden Turner,8.636363636363637,False,8.617806843049028,0.2809672003267448,8.080413055840497,9.163125723843201,1.0827126680027046,8.6,86695.47379473719,81778.24522563613,91677.18131402541,9.89893608838928,17.254170479412664,2.624897889220721,10.0,2.0
Buzz Aldrin,5.454545454545454,False,5.462937240951063,0.284345011836507,4.897164090489767,6.033358571698063,1.136194481208296,5.4,57505.31191306823,52187.86916974056,62840.800379856526,10.652931210115966,10.917482695496517,2.601829005719946,10.0,2.0
Chad Ochocinco,7.272727272727272,False,7.2637165725456905,0.29405477329072816,6.706241444692275,7.848364993840152,1.1421235491478763,7.2,74262.96200992345,69105.43100411196,79639.05458448557,10.533623580373606,14.536443845272963,2.5377182761905384,10.0,2.0
Erin Andrews,10.454545454545451,False,10.458656654477418,0.2978715239895513,9.907550938842855,11.03297067647983,1.1254197376369746,10.4,103432.18325686124,98430.67842547236,108649.59572776464,10.218917302292278,20.91320210902287,2.5133741414132005,10.0,2.0
Evan Lysacek,10.909090909090908,False,10.90814355233737,0.27598383878013066,10.354065043570026,11.450366846402856,1.09630180283283,10.9,107495.9525627639,102491.34411309587,112411.37892087045,9.920034807774588,21.817234461428278,2.6596887867427306,10.0,2.0
Jake Pavelka,9.090909090909092,False,9.098599935206924,0.28321483261031516,8.573370191639741,9.621042508440674,1.0476723168009325,9.1,91083.0269270413,86291.19327735913,95853.16857984463,9.561975302485502,18.189509026116014,2.6095023336867635,10.0,2.0
Kate Gosselin,6.8181818181818175,False,6.811515913958897,0.2907272093745957,6.234314353796551,7.370621851861386,1.136307498064835,6.9,70082.34725887417,64728.10925054672,75238.72799955058,10.510618749003864,13.629697732140714,2.559330335864288,10.0,2.0
Nicole Scherzinger,12.727272727272728,False,12.728217650788345,0.27636561689134587,12.186828338401858,13.274049644036216,1.0872213056343583,12.6,123874.81612668514,118999.28299973636,128767.76772513497,9.768484725398608,25.45549037806107,2.6569908491101435,10.0,2.0
Niecy Nash,9.545454545454549,False,9.549009957701184,0.2856636497767578,8.984429133290558,10.105963493128726,1.1215343598381686,9.6,95182.37328844753,90032.01323900036,100233.60223132587,10.201588992325517,19.094464503155734,2.592932988573987,10.0,2.0
Pamela Anderson,10.0,False,10.003728749550518,0.2809897460730497,9.450340640098174,10.561940634519974,1.1115999944218,10.0,99311.09823220514,94290.50853858035,104373.04055727231,10.082532018691957,20.00372874955052,2.6247425562163644,10.0,2.0
