celebrity_name,judge_percentage,was_eliminated,mean_fan_percentage,std_fan_percentage,fan_percentage_ci_low,fan_percentage_ci_high,fan_percentage_ci_width,mode_fan_percentage,mean_fan_votes,fan_votes_ci_low,fan_votes_ci_high,fan_votes_ci_width,combined_percentage_mean,certainty_index,season,week
Priscilla Presley,8.171206225680933,False,8.171206206419553,1.081952856428566e-07,8.171205978597017,8.171206382324979,4.037279612845168e-07,8.2,81935.61663678513,81935.61456811862,81935.61823458107,3.666462449473329e-06,16.342412432100488,9.99998918048314,6.0,2.0
Shannon Elizabeth,9.33852140077821,False,9.33852138949943,9.720935155436668e-08,9.33852119542647,9.338521561675124,3.6624865451528876e-07,9.3,92507.81999288878,92507.81824180123,92507.8215416354,3.2998341775964945e-06,18.67704279027764,9.999990279074293,6.0,2.0
Steve Guttenberg,6.22568093385214,False,6.225680934339071,1.1302286425737684e-07,6.225680724709882,6.225681204091821,4.793819385895404e-07,6.2,64116.61540582721,64116.61346927932,64116.61789773887,4.4284595496719705e-06,12.45136186819121,9.999988697726348,6.0,2.0
Adam Carolla,9.210526315789473,False,9.210526315365385,8.813164066355164e-08,9.210526160801201,9.210526481330962,3.205297609554236e-07,9.2,92798.15234165893,92798.15092456239,92798.15386474102,2.940178630524315e-06,18.421052631154858,9.9999911868437,6.0,3.0
Cristian de la Fuente,10.964912280701752,False,10.964912288023106,7.755099000706942e-08,10.964912106579987,10.96491243465659,3.2807660232947455e-07,11.0,108823.17478231482,108823.17313093503,108823.17611684148,2.985906452522613e-06,21.929824568724857,9.999992244907013,6.0,3.0
Jason Taylor,10.087719298245611,False,10.087719306127669,6.27966387677075e-08,10.08771917897516,10.087719420053716,2.41078556229013e-07,10.1,100827.77495676524,100827.77379296906,100827.77599775953,2.204790464020334e-06,20.17543860437328,9.999993720340067,6.0,3.0
Kristi Yamaguchi,11.842105263157894,False,11.842105269012565,6.486644902548387e-08,11.84210515007833,11.842105438742744,2.8866441326158565e-07,11.8,116788.6992122956,116788.69813381205,116788.7007511329,2.6173208461841568e-06,23.68421053217046,9.999993513359303,6.0,3.0
Mario,9.210526315789473,False,9.210526317948144,6.908886979782071e-08,9.21052620108482,9.210526471640335,2.705555157689332e-07,9.2,92798.15236535633,92798.15129117398,92798.15377476692,2.483592936187051e-06,18.421052633737617,9.999993091117794,6.0,3.0
Marissa Jaret Winokur,8.333333333333332,False,8.33333332255574,7.42810043532123e-08,8.333333188850437,8.33333350086227,3.1201183325890725e-07,8.3,84728.84848832652,84728.84725648085,84728.85013139012,2.8749092743964866e-06,16.666666655889074,9.999992571905082,6.0,3.0
Marlee Matlin,9.210526315789473,False,9.210526315055276,6.868705181035173e-08,9.21052615667779,9.210526428634893,2.719571021714273e-07,9.2,92798.15233881361,92798.15088647614,92798.15338112267,2.494646527338773e-06,18.42105263084475,9.999993131299536,6.0,3.0
Priscilla Presley,11.403508771929824,False,11.403508751750579,7.149471690402845e-08,11.403508583196535,11.403508870167064,2.869705291175251e-07,11.4,112809.43428576058,112809.43275496327,112809.43536195031,2.606987036415376e-06,22.8070175236804,9.99999285053342,6.0,3.0
Shannon Elizabeth,10.526315789473683,False,10.526315799991957,7.308822727689677e-08,10.526315638024196,10.526315946124717,3.081005210958665e-07,10.5,104829.45889802123,104829.45742178563,104829.4602309039,2.809118275763467e-06,21.05263158946564,9.999992691182614,6.0,3.0
Steve Guttenberg,9.210526315789473,False,9.210526314169579,9.474760883180317e-08,9.21052612283073,9.210526506499445,3.836687145764017e-07,9.2,92798.15233068714,92798.15057358136,92798.15409646995,3.5228885972173883e-06,18.42105262995905,9.999990525248094,6.0,3.0
Adam Carolla,8.444444444444445,False,8.444444437935044,6.439069279190541e-08,8.444444339966651,8.444444559542111,2.1957546003648076e-07,8.4,86529.92988695097,86529.9289770139,86529.9310171156,2.040101695456542e-06,16.88888888237949,9.999993560934866,6.0,4.0
Cristian de la Fuente,11.555555555555555,False,11.555555554180723,6.327476519440496e-08,11.555555419924058,11.555555688397176,2.6847311751510006e-07,11.6,115223.74275846343,115223.74152853391,115223.74398730337,2.45876946428325e-06,23.111111109736278,9.999993672527484,6.0,4.0
Jason Taylor,12.88888888888889,False,12.88888889772499,5.92846566454646e-08,12.888888799123176,12.888889048749423,2.496262467843735e-07,12.9,127403.35788363898,127403.35698209897,127403.35926204118,2.2799422149546443e-06,25.77777778661388,9.99999407153785,6.0,4.0
Kristi Yamaguchi,12.88888888888889,False,12.888888889628355,7.343032071969776e-08,12.888888710042737,12.888889020624095,3.10581357965134e-07,12.9,127403.35780985044,127403.3561717222,127403.35900466064,2.8329384367680176e-06,25.777777778517244,9.99999265697332,6.0,4.0
Mario,10.666666666666668,False,10.666666653779146,5.80285022214275e-08,10.666666534766692,10.66666676417944,2.2941274835375225e-07,10.7,107069.16675007777,107069.16565582174,107069.16776573859,2.109916851622984e-06,21.333333320445814,9.999994197153145,6.0,4.0
Marissa Jaret Winokur,10.666666666666668,False,10.666666671954463,5.2132231594232395e-08,10.666666588469727,10.666666778964997,1.904952693365658e-07,10.7,107069.1669171324,107069.16615000542,107069.16790199805,1.7519926332170145e-06,21.33333333862113,9.999994786779556,6.0,4.0
Marlee Matlin,10.666666666666668,False,10.666666666548162,5.2203644239986074e-08,10.666666553631416,10.666666776843897,2.2321248138723604e-07,10.7,107069.16686744151,107069.16583077628,107069.16788194119,2.0511649054242297e-06,21.33333333321483,9.9999947796383,6.0,4.0
Priscilla Presley,9.77777777777778,False,9.77777778063431,6.430418362352348e-08,9.777777670039079,9.777777912562593,2.425235141600979e-07,9.8,98882.21051453531,98882.20949461126,98882.21172972757,2.235116306110285e-06,19.555555558412088,9.999993569585772,6.0,4.0
Shannon Elizabeth,12.444444444444445,False,12.444444447614808,7.094462451266462e-08,12.444444301287573,12.44444462275743,3.214698569564689e-07,12.4,123349.90061190918,123349.89927391027,123349.90221247748,2.9385672096395866e-06,24.888888892059253,9.999992905542582,6.0,4.0
Adam Rippon,11.428571428571429,False,11.428571427744899,6.84178476133286e-08,11.428571291269108,11.428571569159068,2.778899599320539e-07,11.4,113040.12895452222,113040.12771490637,113040.13024118905,2.526282682083547e-06,22.85714285631633,9.999993158219919,26.0,1.0
Arike Ogunbowale,9.523809523809524,False,9.523809529483485,7.849678116723415e-08,9.523809379594335,9.52380967341755,2.9382321464765937e-07,9.5,95672.76248151637,95672.76110713785,95672.76379957049,2.69243263755925e-06,19.04761905329301,9.999992150328044,26.0,1.0
Chris Mazdzer,10.0,False,10.000000000574468,7.581082792933959e-08,9.99999984838738,10.000000160842385,3.1245500409227134e-07,10.0,100029.1969899193,100029.19559709134,100029.19845432832,2.8572369774337856e-06,20.000000000574467,9.999992418922954,26.0,1.0
Jamie Anderson,9.047619047619047,False,9.04761904874599,7.476911580640923e-08,9.047618921455491,9.04761924553667,3.2408117789373136e-07,9.0,91305.27597349319,91305.27480611781,91305.27777855928,2.9724414634983987e-06,18.095238096365037,9.99999252309401,26.0,1.0
Jennie Finch Daigle,10.0,False,9.999999998446475,6.622375560495733e-08,9.999999874422906,10.000000126515664,2.520927573357312e-07,10.0,100029.19697047469,100029.19583832387,100029.19813874908,2.300425214343704e-06,19.999999998446476,9.999993377628824,26.0,1.0
Johnny Damon,8.571428571428571,False,8.571428581220387,8.691355442497527e-08,8.571428423924537,8.571428803237483,3.7931294549764516e-07,8.6,86925.77933421246,86925.77788587706,86925.78137699339,3.4911163238575683e-06,17.142857152648958,9.999991308652111,26.0,1.0
Josh Norman,11.428571428571429,False,11.428571429554838,6.21580161577081e-08,11.428571316154516,11.428571529821797,2.1366728120142398e-07,11.4,113040.12897095628,113040.1279390672,113040.12988201018,1.942942981258966e-06,22.857142858126267,9.999993784202248,26.0,1.0
Kareem Abdul-Jabbar,8.095238095238095,False,8.09523808351401,7.022585499594626e-08,8.095237928264435,8.09523821807187,2.898074349388935e-07,8.1,82533.17358999299,82533.17215433522,82533.17483316355,2.6788283284986393e-06,16.190476178752107,9.999992977419431,26.0,1.0
Mirai Nagasu,10.952380952380953,False,10.95238095139192,8.036106160569415e-08,10.952380758406086,10.952381099429356,3.410232700673532e-07,11.0,108712.17837686512,108712.17661871792,108712.17972394507,3.1052271515363826e-06,21.904761903772872,9.999991963900296,26.0,1.0
Tonya Harding,10.952380952380953,False,10.952380949323526,7.833700168275463e-08,10.952380766844072,10.952381078167127,3.113230544471435e-07,11.0,108712.17835804744,108712.17669594356,108712.17953232971,2.8363861492834987e-06,21.90476190170448,9.999992166305969,26.0,1.0
Adam Rippon,13.831775700934578,False,13.831775701608251,7.89403671893094e-08,13.831775553994408,13.831775856830975,3.0283656649032764e-07,13.8,137254.10513570436,137254.1037812502,137254.10656125896,2.780008770059794e-06,27.66355140254283,9.999992105969513,26.0,2.0
Arike Ogunbowale,13.084112149532707,False,13.084112152119669,6.024166584273004e-08,13.084112003693438,13.084112265506604,2.618131667020407e-07,13.1,130389.01935900895,130389.01799381756,130389.02040285808,2.4090405204333363e-06,26.168224301652376,9.999993975837045,26.0,2.0
Chris Mazdzer,12.33644859813084,False,12.336448604713649,6.649376029734341e-08,12.336448488557338,12.336448791535144,3.029778063989852e-07,12.3,123507.37386317749,123507.37279411546,123507.37558616753,2.7920520660700275e-06,24.67289720284449,9.99999335062839,26.0,2.0
Jennie Finch Daigle,11.775700934579438,False,11.775700934764183,7.886152834927187e-08,11.775700746328022,11.775701096579779,3.5025175648684126e-07,11.8,118334.27837361906,118334.27663290809,118334.27986644761,3.233539522625506e-06,23.55140186934362,9.999992113853384,26.0,2.0
Josh Norman,11.775700934579438,False,11.775700934847457,7.189560242331034e-08,11.775700787972394,11.775701075409842,2.874374480654751e-07,11.8,118334.2783743881,118334.27701829196,118334.27967206042,2.653768460731953e-06,23.551401869426897,9.999992810444926,26.0,2.0
Kareem Abdul-Jabbar,11.02803738317757,False,11.028037376071525,6.495625705680004e-08,11.02803725159492,11.028037485722809,2.341278886319742e-07,11.0,111419.46599128356,111419.46483997432,111419.46700685291,2.1668785921065138e-06,22.056074759249096,9.999993504378514,26.0,2.0
Mirai Nagasu,13.831775700934578,False,13.831775696810892,5.590958233353899e-08,13.831775578387402,13.831775793647031,2.1525962878854443e-07,13.8,137254.1050917047,137254.10400547073,137254.10598064843,1.9751776999328288e-06,27.663551397745472,9.999994409044891,26.0,2.0
Tonya Harding,12.33644859813084,False,12.336448599064374,7.611277088966275e-08,12.336448445329324,12.33644874158742,2.962580953891347e-07,12.3,123507.37381111384,123507.37239535994,123507.37512419403,2.7288340934319423e-06,24.672897197195212,9.999992388728703,26.0,2.0
Adam Rippon,19.431279620853083,False,19.431279610936773,3.5220163960202785e-08,19.43127952797714,19.431279670342455,1.4236531598044166e-07,19.4,192348.85126397904,192348.85049484792,192348.85181503743,1.3201895053498447e-06,38.86255923178986,9.999996477984844,26.0,3.0
Chris Mazdzer,15.639810426540285,False,15.639810426767848,3.3198214781141407e-08,15.639810349733645,15.63981049693244,1.4719879537494762e-07,15.6,157134.86541876805,157134.86470096855,157134.866072201,1.3712324434891344e-06,31.27962085330813,9.999996680179624,26.0,3.0
Jennie Finch Daigle,13.744075829383888,False,13.74407583094409,3.892226924108555e-08,13.744075746066242,13.74407591812241,1.7205616842375093e-07,13.7,139412.40967591884,139412.40888049052,139412.41049259683,1.6121063090395182e-06,27.48815166032798,9.99999610777459,26.0,3.0
Josh Norman,18.009478672985782,False,18.009478663474255,3.852308044030612e-08,18.00947857919942,18.00947872116997,1.419705490945944e-07,18.0,179174.859752033,179174.85897044733,179174.86028762837,1.3171810423955321e-06,36.01895733646003,9.999996147693441,26.0,3.0
Mirai Nagasu,16.587677725118482,False,16.587677738032053,3.6176316123093806e-08,16.58767768905561,16.587677828768687,1.3971307666338362e-07,16.6,165964.5069827418,165964.50652595368,165964.507827668,1.3017143355682492e-06,33.17535546315054,9.999996382369696,26.0,3.0
Tonya Harding,16.587677725118482,False,16.58767772984498,3.77833986255912e-08,16.58767765707138,16.587677821721886,1.6465050478586818e-07,16.6,165964.50690655923,165964.50622942814,165964.50776166221,1.5322340768761932e-06,33.175355454963466,9.999996221661563,26.0,3.0
Adam Rippon,33.91812865497076,False,33.91812865579547,1.2423728838749465e-08,33.91812863608129,33.91812868394954,4.786824803204581e-08,33.9,338886.45045117213,338886.45026399626,338886.4507184926,4.5449635945260525e-07,67.83625731076623,9.99999875762727,26.0,4.0
Josh Norman,33.33333333333333,False,33.33333333229316,1.0432102668406695e-08,33.333333310599464,33.33333334954947,3.895000588727271e-08,33.3,333334.115053903,333334.11484788096,333334.1152178451,3.699641092680395e-07,66.66666666562648,9.999998956789842,26.0,4.0
Tonya Harding,32.748538011695906,False,32.74853801191138,1.4542282855879124e-08,32.74853798642812,32.74853803735107,5.092294941277942e-08,32.7,327779.43449492473,327779.4342528747,327779.4347365603,4.83685580547899e-07,65.49707602360729,9.999998545771925,26.0,4.0
Aiden Turner,7.177033492822966,False,7.177033494207626,8.365747624255491e-08,7.1770333329817335,7.177033653609269,3.206275351885779e-07,7.2,73430.63075111696,73430.62926460268,73430.63221821119,2.9536085057770835e-06,14.354066987030592,9.999991634259374,10.0,1.0
Buzz Aldrin,6.698564593301436,False,6.698564599357918,7.717780968590657e-08,6.69856445903862,6.698564751490602,2.9245198263083694e-07,6.7,69005.8420840832,69005.84078735445,69005.84349250022,2.7051457727793603e-06,13.397129192659353,9.999992282224987,10.0,1.0
Chad Ochocinco,8.61244019138756,False,8.61244019109939,7.447397938836942e-08,8.612440045633187,8.612440360147495,3.1451430793083546e-07,8.6,86606.74915966365,86606.74783163646,86606.75070831807,2.87668161035981e-06,17.22488038248695,9.999992552607607,10.0,1.0
Erin Andrews,10.047846889952153,False,10.047846872150481,6.949762863795295e-08,10.047846722490219,10.047846995785426,2.732952069095518e-07,10.0,99664.59213442284,99664.59077686757,99664.59325713589,2.4802683183224873e-06,20.095693762102634,9.999993050241965,10.0,1.0
Evan Lysacek,11.004784688995215,False,11.004784675613159,7.911605614633186e-08,11.00478449691106,11.004784843739271,3.4682821059561775e-07,11.0,108317.51616541615,108317.51455405426,108317.51768217182,3.128117561573163e-06,22.009569364608375,9.999992088400644,10.0,1.0
Jake Pavelka,9.569377990430622,False,9.569377996027528,7.47737318288173e-08,9.569377861253196,9.569378188383364,3.271301682872263e-07,9.6,95323.27907005299,95323.27784473081,95323.28081631371,2.971582900499925e-06,19.13875598645815,9.999992522632407,10.0,1.0
Kate Gosselin,7.655502392344498,False,7.655502409696608,7.607673233453154e-08,7.655502249875183,7.6555025640929975,3.142178144344143e-07,7.7,77837.93806550364,77837.93659782849,77837.93948553807,2.887709575588815e-06,15.311004802041104,9.999992392332555,10.0,1.0
Nicole Scherzinger,11.961722488038278,False,11.961722491390919,7.754755670381462e-08,11.9617223585007,11.961722646976181,2.884754817245039e-07,12.0,116935.36196936286,116935.3607738466,116935.36337081177,2.596965176053345e-06,23.9234449794292,9.999992245250342,10.0,1.0
Niecy Nash,8.61244019138756,False,8.612440190666913,8.644297802920461e-08,8.612440045005483,8.612440377864173,3.328586899442598e-07,8.6,86606.74915571323,86606.74782737771,86606.75086568583,3.0383081175386904e-06,17.224880382054472,9.99999135570967,10.0,1.0
Pamela Anderson,10.047846889952153,False,10.04784687912503,7.41780722350145e-08,10.047846733195179,10.047847011823352,2.7862817297830134e-07,10.0,99664.59219762943,99664.5908729915,99664.59340462435,2.5316328537883235e-06,20.095693769077183,9.999992582198278,10.0,1.0
Shannen Doherty,8.61244019138756,False,8.612440200664427,8.124069419632867e-08,8.612440053531564,8.612440369110079,3.1557851443153595e-07,8.6,86606.74924703503,86606.7479026822,86606.75078548242,2.882800225052051e-06,17.224880392051986,9.99999187593718,10.0,1.0
Aiden Turner,8.636363636363637,False,8.636363636255517,8.34130535500135e-08,8.636363468601617,8.636363794775512,3.261738950044446e-07,8.6,86864.9604802689,86864.95894805357,86864.96193494387,2.986890307511203e-06,17.272727272619154,9.999991658701603,10.0,2.0
Buzz Aldrin,5.454545454545454,False,5.45454544730723,1.002150188330456e-07,5.454545268511327,5.4545456309790925,3.6246776513593204e-07,5.5,57429.91666309203,57429.91498928697,57429.918384138226,3.3948512573260814e-06,10.909090901852684,9.99998997850816,10.0,2.0
Chad Ochocinco,7.272727272727272,False,7.272727278078049,9.704382555682037e-08,7.272727095457609,7.27272746080449,3.653468816366967e-07,7.3,74347.41044496809,74347.40876664557,74347.41213220089,3.365555312484503e-06,14.54545455080532,9.99999029562686,10.0,2.0
Erin Andrews,10.454545454545451,False,10.45454543714522,8.066947075356051e-08,10.454545276726034,10.454545596075235,3.193492013053856e-07,10.5,103393.95439781403,103393.95295099975,103393.95583995811,2.8889583627460524e-06,20.909090891690674,9.999991933059432,10.0,2.0
